REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2022/09/01 14:45:00,5229.39,48.94,TRADE
VIC1,2022/09/01 14:50:00,5291.78,77.51,TRADE
VIC1,2022/09/01 14:55:00,5378.16,136.78,TRADE
VIC1,2022/09/01 15:00:00,5422.65,136.78,TRADE
VIC1,2022/09/01 15:05:00,5376.79,149,TRADE
VIC1,2022/09/01 15:10:00,5464.6,136.78,TRADE
VIC1,2022/09/01 15:15:00,5474.58,136.78,TRADE
VIC1,2022/09/01 15:20:00,5516.74,149,TRADE
VIC1,2022/09/01 15:25:00,5463.82,102.69,TRADE
VIC1,2022/09/01 15:30:00,5497.7,149,TRADE
VIC1,2022/09/01 15:35:00,5574.28,22.74,TRADE
VIC1,2022/09/01 15:40:00,5633.61,132.76,TRADE
VIC1,2022/09/01 15:45:00,5694.19,149,TRADE
VIC1,2022/09/01 15:50:00,5694.18,104.43,TRADE
VIC1,2022/09/01 15:55:00,5798.01,149,TRADE
VIC1,2022/09/01 16:00:00,5797.57,149,TRADE
VIC1,2022/09/01 16:05:00,5771.19,96.02,TRADE
VIC1,2022/09/01 16:10:00,5847.98,136.78,TRADE
VIC1,2022/09/01 16:15:00,5802.2,134.70,TRADE
VIC1,2022/09/01 16:20:00,5845.23,147.26,TRADE
VIC1,2022/09/01 16:25:00,5948.48,149,TRADE
VIC1,2022/09/01 16:30:00,5999.33,149,TRADE
VIC1,2022/09/01 16:35:00,5986.29,149,TRADE
VIC1,2022/09/01 16:40:00,6118.8,149,TRADE
VIC1,2022/09/01 16:45:00,6160.62,149,TRADE
VIC1,2022/09/01 16:50:00,6236.45,171.72,TRADE
VIC1,2022/09/01 16:55:00,6201.86,216.24,TRADE
VIC1,2022/09/01 17:00:00,6203.31,299.50,TRADE
VIC1,2022/09/01 17:05:00,6193.87,152.51,TRADE
VIC1,2022/09/01 17:10:00,6223.76,151.58,TRADE
VIC1,2022/09/01 17:15:00,6422.56,220.69,TRADE
VIC1,2022/09/01 17:20:00,6509.45,255.94,TRADE
VIC1,2022/09/01 17:25:00,6532.65,220.69,TRADE
VIC1,2022/09/01 17:30:00,6656.47,340.85,TRADE
VIC1,2022/09/01 17:35:00,6654.58,227.98,TRADE
VIC1,2022/09/01 17:40:00,6682.98,220.69,TRADE
VIC1,2022/09/01 17:45:00,6604.47,162.84,TRADE
VIC1,2022/09/01 17:50:00,6660.66,176.25,TRADE
VIC1,2022/09/01 17:55:00,6737.82,220.89,TRADE
VIC1,2022/09/01 18:00:00,6809.58,286.01,TRADE
VIC1,2022/09/01 18:05:00,6713.7,220.69,TRADE
VIC1,2022/09/01 18:10:00,6792.31,225.37,TRADE
VIC1,2022/09/01 18:15:00,6843.2,228.94,TRADE
VIC1,2022/09/01 18:20:00,6912.81,220.69,TRADE
VIC1,2022/09/01 18:25:00,6857.67,218.99,TRADE
VIC1,2022/09/01 18:30:00,6887.5,212.17,TRADE
VIC1,2022/09/01 18:35:00,6889.2,213.26,TRADE
VIC1,2022/09/01 18:40:00,6968.54,285.20,TRADE
VIC1,2022/09/01 18:45:00,6953.58,201.78,TRADE
VIC1,2022/09/01 18:50:00,6871.26,201.78,TRADE
VIC1,2022/09/01 18:55:00,6930.15,206.98,TRADE
VIC1,2022/09/01 19:00:00,6913.57,206.97,TRADE
VIC1,2022/09/01 19:05:00,6859.43,204.90,TRADE
VIC1,2022/09/01 19:10:00,6833.33,200.64,TRADE
VIC1,2022/09/01 19:15:00,6757.29,162.26,TRADE
VIC1,2022/09/01 19:20:00,6739.81,171.14,TRADE
VIC1,2022/09/01 19:25:00,6749.25,178.82,TRADE
VIC1,2022/09/01 19:30:00,6650.76,160.99,TRADE
VIC1,2022/09/01 19:35:00,6629.52,176.93,TRADE
VIC1,2022/09/01 19:40:00,6453.74,153.50,TRADE
VIC1,2022/09/01 19:45:00,6497.59,160.64,TRADE
VIC1,2022/09/01 19:50:00,6406.91,164.82,TRADE
VIC1,2022/09/01 19:55:00,6434.82,154.29,TRADE
VIC1,2022/09/01 20:00:00,6505.38,157.99,TRADE
VIC1,2022/09/01 20:05:00,6533.83,209.86,TRADE
VIC1,2022/09/01 20:10:00,6396.05,170.57,TRADE
VIC1,2022/09/01 20:15:00,6436.5,167.87,TRADE
VIC1,2022/09/01 20:20:00,6428.68,157.98,TRADE
VIC1,2022/09/01 20:25:00,6409.35,158.78,TRADE
VIC1,2022/09/01 20:30:00,6369.92,157.17,TRADE
VIC1,2022/09/01 20:35:00,6373.39,165.71,TRADE
VIC1,2022/09/01 20:40:00,6343.55,161.98,TRADE
VIC1,2022/09/01 20:45:00,6360.27,162,TRADE
VIC1,2022/09/01 20:50:00,6346.29,163.64,TRADE
VIC1,2022/09/01 20:55:00,6264.85,161.11,TRADE
VIC1,2022/09/01 21:00:00,6237.5,149,TRADE
VIC1,2022/09/01 21:05:00,6153.79,163.73,TRADE
VIC1,2022/09/01 21:10:00,6126.72,163.84,TRADE
VIC1,2022/09/01 21:15:00,6116.71,164.85,TRADE
VIC1,2022/09/01 21:20:00,6017.37,156.34,TRADE
VIC1,2022/09/01 21:25:00,5944.03,154.32,TRADE
VIC1,2022/09/01 21:30:00,6019.18,156.64,TRADE
VIC1,2022/09/01 21:35:00,5923.18,164.78,TRADE
VIC1,2022/09/01 21:40:00,5935.32,210.23,TRADE
VIC1,2022/09/01 21:45:00,5876.66,162,TRADE
VIC1,2022/09/01 21:50:00,5764.34,149,TRADE
VIC1,2022/09/01 21:55:00,5702.99,151.30,TRADE
VIC1,2022/09/01 22:00:00,5641.83,149,TRADE
VIC1,2022/09/01 22:05:00,5646.2,209.82,TRADE
VIC1,2022/09/01 22:10:00,5635.13,167.78,TRADE
VIC1,2022/09/01 22:15:00,5575.75,150.35,TRADE
VIC1,2022/09/01 22:20:00,5555.44,149,TRADE
VIC1,2022/09/01 22:25:00,5524.91,149,TRADE
VIC1,2022/09/01 22:30:00,5444.28,149,TRADE
VIC1,2022/09/01 22:35:00,5408.13,149,TRADE
VIC1,2022/09/01 22:40:00,5306.51,149,TRADE
VIC1,2022/09/01 22:45:00,5291.84,143.81,TRADE
VIC1,2022/09/01 22:50:00,5179.46,142.62,TRADE
VIC1,2022/09/01 22:55:00,5179.43,148,TRADE
VIC1,2022/09/01 23:00:00,5167.58,138.69,TRADE
VIC1,2022/09/01 23:05:00,5132.47,145.40,TRADE
VIC1,2022/09/01 23:10:00,5303.19,148.02,TRADE
VIC1,2022/09/01 23:15:00,5378.73,148,TRADE
VIC1,2022/09/01 23:20:00,5364.62,148,TRADE
VIC1,2022/09/01 23:25:00,5323.09,149.15,TRADE
VIC1,2022/09/01 23:30:00,5285.84,150.63,TRADE
VIC1,2022/09/01 23:35:00,5234.45,151.39,TRADE
VIC1,2022/09/01 23:40:00,5203.93,154.03,TRADE
VIC1,2022/09/01 23:45:00,5144.19,151.15,TRADE
VIC1,2022/09/01 23:50:00,5097.4,149.62,TRADE
VIC1,2022/09/01 23:55:00,5038.98,148,TRADE
VIC1,2022/09/02 00:00:00,5065.46,148,TRADE
VIC1,2022/09/02 00:05:00,4991.78,148.07,TRADE
VIC1,2022/09/02 00:10:00,4956.35,147.89,TRADE
VIC1,2022/09/02 00:15:00,4888.04,148,TRADE
VIC1,2022/09/02 00:20:00,4854.92,148,TRADE
VIC1,2022/09/02 00:25:00,4884.91,148,TRADE
VIC1,2022/09/02 00:30:00,4853.29,147.66,TRADE
VIC1,2022/09/02 00:35:00,4826.31,148,TRADE
VIC1,2022/09/02 00:40:00,4803.11,148,TRADE
VIC1,2022/09/02 00:45:00,4775.2,148,TRADE
VIC1,2022/09/02 00:50:00,4792.19,148,TRADE
VIC1,2022/09/02 00:55:00,4782.61,147.43,TRADE
VIC1,2022/09/02 01:00:00,4717.56,146.06,TRADE
VIC1,2022/09/02 01:05:00,4600.41,144.50,TRADE
VIC1,2022/09/02 01:10:00,4723.78,147.15,TRADE
VIC1,2022/09/02 01:15:00,4685.58,145.72,TRADE
VIC1,2022/09/02 01:20:00,4578.18,143.02,TRADE
VIC1,2022/09/02 01:25:00,4600.15,142.95,TRADE
VIC1,2022/09/02 01:30:00,4628.31,144.24,TRADE
VIC1,2022/09/02 01:35:00,4563.5,141.45,TRADE
VIC1,2022/09/02 01:40:00,4534.62,140.12,TRADE
VIC1,2022/09/02 01:45:00,4435.12,137.52,TRADE
VIC1,2022/09/02 01:50:00,4447.69,137.52,TRADE
VIC1,2022/09/02 01:55:00,4461.03,137.38,TRADE
VIC1,2022/09/02 02:00:00,4442.44,137.34,TRADE
VIC1,2022/09/02 02:05:00,4376.08,107.61,TRADE
VIC1,2022/09/02 02:10:00,4444.47,139.23,TRADE
VIC1,2022/09/02 02:15:00,4413.79,120.05,TRADE
VIC1,2022/09/02 02:20:00,4421.39,120.22,TRADE
VIC1,2022/09/02 02:25:00,4315.54,110.61,TRADE
VIC1,2022/09/02 02:30:00,4305.94,69.61,TRADE
VIC1,2022/09/02 02:35:00,4287.05,113.78,TRADE
VIC1,2022/09/02 02:40:00,4354.14,139.46,TRADE
VIC1,2022/09/02 02:45:00,4246.96,95.25,TRADE
VIC1,2022/09/02 02:50:00,4260.39,129.47,TRADE
VIC1,2022/09/02 02:55:00,4299.07,112.71,TRADE
VIC1,2022/09/02 03:00:00,4265.83,110.01,TRADE
VIC1,2022/09/02 03:05:00,4254.37,109.86,TRADE
VIC1,2022/09/02 03:10:00,4249.36,89.76,TRADE
VIC1,2022/09/02 03:15:00,4263.12,112.51,TRADE
VIC1,2022/09/02 03:20:00,4229.74,109.93,TRADE
VIC1,2022/09/02 03:25:00,4155.48,85.25,TRADE
VIC1,2022/09/02 03:30:00,4199.94,85.25,TRADE
VIC1,2022/09/02 03:35:00,4182.66,108.83,TRADE
VIC1,2022/09/02 03:40:00,4189.51,102.54,TRADE
VIC1,2022/09/02 03:45:00,4241.56,85.25,TRADE
VIC1,2022/09/02 03:50:00,4232.59,102.37,TRADE
VIC1,2022/09/02 03:55:00,4170.9,49.18,TRADE
VIC1,2022/09/02 04:00:00,4245.29,108.79,TRADE
VIC1,2022/09/02 04:05:00,4241.54,85.25,TRADE
VIC1,2022/09/02 04:10:00,4215.9,83.77,TRADE
VIC1,2022/09/02 04:15:00,4273.32,115.01,TRADE
VIC1,2022/09/02 04:20:00,4206.16,85.14,TRADE
VIC1,2022/09/02 04:25:00,4232.65,106.88,TRADE
VIC1,2022/09/02 04:30:00,4313.53,91.35,TRADE
VIC1,2022/09/02 04:35:00,4322.53,85.25,TRADE
VIC1,2022/09/02 04:40:00,4276.05,87.33,TRADE
VIC1,2022/09/02 04:45:00,4305.16,106.98,TRADE
VIC1,2022/09/02 04:50:00,4373.31,107.05,TRADE
VIC1,2022/09/02 04:55:00,4402.23,106.97,TRADE
VIC1,2022/09/02 05:00:00,4440.31,114.63,TRADE
VIC1,2022/09/02 05:05:00,4513.36,116,TRADE
VIC1,2022/09/02 05:10:00,4521.78,125.52,TRADE
VIC1,2022/09/02 05:15:00,4568.05,129.33,TRADE
VIC1,2022/09/02 05:20:00,4666.59,140.62,TRADE
VIC1,2022/09/02 05:25:00,4697,145.73,TRADE
VIC1,2022/09/02 05:30:00,4701.68,146.44,TRADE
VIC1,2022/09/02 05:35:00,4722.37,107.61,TRADE
VIC1,2022/09/02 05:40:00,4835.19,115.01,TRADE
VIC1,2022/09/02 05:45:00,4814.32,115.01,TRADE
VIC1,2022/09/02 05:50:00,4815.98,123.09,TRADE
VIC1,2022/09/02 05:55:00,4807.4,135.77,TRADE
VIC1,2022/09/02 06:00:00,4900.83,146.56,TRADE
VIC1,2022/09/02 06:05:00,4951.41,146.57,TRADE
VIC1,2022/09/02 06:10:00,5162,149,TRADE
VIC1,2022/09/02 06:15:00,5218.67,149,TRADE
VIC1,2022/09/02 06:20:00,5198.53,149,TRADE
VIC1,2022/09/02 06:25:00,5398.09,149,TRADE
VIC1,2022/09/02 06:30:00,5446.33,167.74,TRADE
VIC1,2022/09/02 06:35:00,5473.6,149,TRADE
VIC1,2022/09/02 06:40:00,5556.69,149,TRADE
VIC1,2022/09/02 06:45:00,5621.8,149,TRADE
VIC1,2022/09/02 06:50:00,5761.12,149,TRADE
VIC1,2022/09/02 06:55:00,5889.92,149,TRADE
VIC1,2022/09/02 07:00:00,6021.73,152.04,TRADE
VIC1,2022/09/02 07:05:00,5930.49,149,TRADE
VIC1,2022/09/02 07:10:00,6082.41,184.99,TRADE
VIC1,2022/09/02 07:15:00,6108.93,149,TRADE
VIC1,2022/09/02 07:20:00,6143.78,149,TRADE
VIC1,2022/09/02 07:25:00,6131.06,154.15,TRADE
VIC1,2022/09/02 07:30:00,6145.91,219.07,TRADE
VIC1,2022/09/02 07:35:00,6141.6,154.30,TRADE
VIC1,2022/09/02 07:40:00,6233.07,167.16,TRADE
VIC1,2022/09/02 07:45:00,6089.97,149,TRADE
VIC1,2022/09/02 07:50:00,6113.79,149,TRADE
VIC1,2022/09/02 07:55:00,6126.05,149,TRADE
VIC1,2022/09/02 08:00:00,6057.39,149,TRADE
VIC1,2022/09/02 08:05:00,6070.61,149,TRADE
VIC1,2022/09/02 08:10:00,6203.96,149,TRADE
VIC1,2022/09/02 08:15:00,6116.5,149,TRADE
VIC1,2022/09/02 08:20:00,6009.87,149,TRADE
VIC1,2022/09/02 08:25:00,5933.38,149,TRADE
VIC1,2022/09/02 08:30:00,5843.43,149,TRADE
VIC1,2022/09/02 08:35:00,5850.03,149,TRADE
VIC1,2022/09/02 08:40:00,5840.65,149,TRADE
VIC1,2022/09/02 08:45:00,5735.53,149,TRADE
VIC1,2022/09/02 08:50:00,5790.27,149,TRADE
VIC1,2022/09/02 08:55:00,5750.55,149,TRADE
VIC1,2022/09/02 09:00:00,5613.09,149,TRADE
VIC1,2022/09/02 09:05:00,5571.5,149,TRADE
VIC1,2022/09/02 09:10:00,5449.8,149,TRADE
VIC1,2022/09/02 09:15:00,5424.42,148.17,TRADE
VIC1,2022/09/02 09:20:00,5370.4,145.46,TRADE
VIC1,2022/09/02 09:25:00,5395.33,143.73,TRADE
VIC1,2022/09/02 09:30:00,5331.29,144.78,TRADE
VIC1,2022/09/02 09:35:00,5179,61.32,TRADE
VIC1,2022/09/02 09:40:00,5174.93,88.59,TRADE
VIC1,2022/09/02 09:45:00,5134.52,64.56,TRADE
VIC1,2022/09/02 09:50:00,5086.38,65.42,TRADE
VIC1,2022/09/02 09:55:00,5017.06,63.01,TRADE
VIC1,2022/09/02 10:00:00,4965.33,59.21,TRADE
VIC1,2022/09/02 10:05:00,5002.29,96.64,TRADE
VIC1,2022/09/02 10:10:00,4971.01,132.10,TRADE
VIC1,2022/09/02 10:15:00,4853.27,71.77,TRADE
VIC1,2022/09/02 10:20:00,4913.26,42.12,TRADE
VIC1,2022/09/02 10:25:00,4919.89,71.66,TRADE
VIC1,2022/09/02 10:30:00,4922.86,81,TRADE
VIC1,2022/09/02 10:35:00,4903.41,86.45,TRADE
VIC1,2022/09/02 10:40:00,4877.41,75.15,TRADE
VIC1,2022/09/02 10:45:00,4848.64,74.51,TRADE
VIC1,2022/09/02 10:50:00,4865.15,96.27,TRADE
VIC1,2022/09/02 10:55:00,4831.75,135.26,TRADE
VIC1,2022/09/02 11:00:00,4691.95,43.38,TRADE
VIC1,2022/09/02 11:05:00,4656.25,59.65,TRADE
VIC1,2022/09/02 11:10:00,4731.72,51.19,TRADE
VIC1,2022/09/02 11:15:00,4738.47,61.71,TRADE
VIC1,2022/09/02 11:20:00,4697.2,39.09,TRADE
VIC1,2022/09/02 11:25:00,4668.55,38.50,TRADE
VIC1,2022/09/02 11:30:00,4617.38,62.52,TRADE
VIC1,2022/09/02 11:35:00,4601.59,58.50,TRADE
VIC1,2022/09/02 11:40:00,4703.19,19.13,TRADE
VIC1,2022/09/02 11:45:00,4672.05,60.93,TRADE
VIC1,2022/09/02 11:50:00,4547.83,6.98,TRADE
VIC1,2022/09/02 11:55:00,4628.36,14.60,TRADE
VIC1,2022/09/02 12:00:00,4651.21,21.65,TRADE
VIC1,2022/09/02 12:05:00,4589.59,33.70,TRADE
VIC1,2022/09/02 12:10:00,4573.25,58.57,TRADE
VIC1,2022/09/02 12:15:00,4478.5,21.91,TRADE
VIC1,2022/09/02 12:20:00,4497.06,8.94,TRADE
VIC1,2022/09/02 12:25:00,4525.64,6.99,TRADE
VIC1,2022/09/02 12:30:00,4543.4,9.20,TRADE
VIC1,2022/09/02 12:35:00,4518.29,20.15,TRADE
VIC1,2022/09/02 12:40:00,4477.06,19.99,TRADE
VIC1,2022/09/02 12:45:00,4507.73,61.34,TRADE
