REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2022/10/01 05:50:00,4201.68,157.30,TRADE
VIC1,2022/10/01 05:55:00,4213.84,222.68,TRADE
VIC1,2022/10/01 06:00:00,4234.68,213.39,TRADE
VIC1,2022/10/01 06:05:00,4220.76,161.17,TRADE
VIC1,2022/10/01 06:10:00,4361.82,167.56,TRADE
VIC1,2022/10/01 06:15:00,4371.14,171.65,TRADE
VIC1,2022/10/01 06:20:00,4387.46,228.41,TRADE
VIC1,2022/10/01 06:25:00,4346.48,212.35,TRADE
VIC1,2022/10/01 06:30:00,4413.96,269.65,TRADE
VIC1,2022/10/01 06:35:00,4407.22,208.65,TRADE
VIC1,2022/10/01 06:40:00,4460.07,170.32,TRADE
VIC1,2022/10/01 06:45:00,4336.58,151.35,TRADE
VIC1,2022/10/01 06:50:00,4293.4,132.72,TRADE
VIC1,2022/10/01 06:55:00,4412.5,150.23,TRADE
VIC1,2022/10/01 07:00:00,4391.38,142.46,TRADE
VIC1,2022/10/01 07:05:00,4234.21,88.92,TRADE
VIC1,2022/10/01 07:10:00,4348.96,95.25,TRADE
VIC1,2022/10/01 07:15:00,4311.34,90.99,TRADE
VIC1,2022/10/01 07:20:00,4291.49,73,TRADE
VIC1,2022/10/01 07:25:00,4299.75,73,TRADE
VIC1,2022/10/01 07:30:00,4179.02,73,TRADE
VIC1,2022/10/01 07:35:00,4155.45,73,TRADE
VIC1,2022/10/01 07:40:00,4130.37,24.88,TRADE
VIC1,2022/10/01 07:45:00,4116.6,24.89,TRADE
VIC1,2022/10/01 07:50:00,4176.52,64.45,TRADE
VIC1,2022/10/01 07:55:00,4086.07,63.22,TRADE
VIC1,2022/10/01 08:00:00,4069.92,0,TRADE
VIC1,2022/10/01 08:05:00,4035.75,26.08,TRADE
VIC1,2022/10/01 08:10:00,4043.89,9.20,TRADE
VIC1,2022/10/01 08:15:00,3988.56,27.21,TRADE
VIC1,2022/10/01 08:20:00,4007.23,25.92,TRADE
VIC1,2022/10/01 08:25:00,3900.46,24.77,TRADE
VIC1,2022/10/01 08:30:00,3831.71,0,TRADE
VIC1,2022/10/01 08:35:00,3770.95,0,TRADE
VIC1,2022/10/01 08:40:00,3764.54,9.20,TRADE
VIC1,2022/10/01 08:45:00,3806.38,9.20,TRADE
VIC1,2022/10/01 08:50:00,3809.84,70.46,TRADE
VIC1,2022/10/01 08:55:00,3703.91,0,TRADE
VIC1,2022/10/01 09:00:00,3728.06,22.48,TRADE
VIC1,2022/10/01 09:05:00,3665.84,63.90,TRADE
VIC1,2022/10/01 09:10:00,3657.84,80.54,TRADE
VIC1,2022/10/01 09:15:00,3590.1,65.14,TRADE
VIC1,2022/10/01 09:20:00,3521.6,58.27,TRADE
VIC1,2022/10/01 09:25:00,3491.2,-22.57,TRADE
VIC1,2022/10/01 09:30:00,3351.62,-29.86,TRADE
VIC1,2022/10/01 09:35:00,3288.22,-21.58,TRADE
VIC1,2022/10/01 09:40:00,3302.31,-21.66,TRADE
VIC1,2022/10/01 09:45:00,3296.84,-20,TRADE
VIC1,2022/10/01 09:50:00,3209.68,-20.79,TRADE
VIC1,2022/10/01 09:55:00,3170.38,-57.92,TRADE
VIC1,2022/10/01 10:00:00,3164.13,-28.16,TRADE
VIC1,2022/10/01 10:05:00,3092.73,-29.07,TRADE
VIC1,2022/10/01 10:10:00,2985.17,-36.85,TRADE
VIC1,2022/10/01 10:15:00,2946.8,-37.47,TRADE
VIC1,2022/10/01 10:20:00,2900.47,-30.41,TRADE
VIC1,2022/10/01 10:25:00,2891.57,-36.85,TRADE
VIC1,2022/10/01 10:30:00,2897.16,-45,TRADE
VIC1,2022/10/01 10:35:00,2849.74,-45,TRADE
VIC1,2022/10/01 10:40:00,2814.28,-47.96,TRADE
VIC1,2022/10/01 10:45:00,2814.46,-54.30,TRADE
VIC1,2022/10/01 10:50:00,2816,-45,TRADE
VIC1,2022/10/01 10:55:00,2768.79,-23.36,TRADE
VIC1,2022/10/01 11:00:00,2734.39,-24.71,TRADE
VIC1,2022/10/01 11:05:00,2720.21,-32.50,TRADE
VIC1,2022/10/01 11:10:00,2627.68,-33.70,TRADE
VIC1,2022/10/01 11:15:00,2677.5,-37.56,TRADE
VIC1,2022/10/01 11:20:00,2584.1,-33.97,TRADE
VIC1,2022/10/01 11:25:00,2646.76,-45,TRADE
VIC1,2022/10/01 11:30:00,2640.91,-52.97,TRADE
VIC1,2022/10/01 11:35:00,2558.32,-63.33,TRADE
VIC1,2022/10/01 11:40:00,2709.15,-32.18,TRADE
VIC1,2022/10/01 11:45:00,2581.91,-60,TRADE
VIC1,2022/10/01 11:50:00,2581.73,-60,TRADE
VIC1,2022/10/01 11:55:00,2644.88,-50,TRADE
VIC1,2022/10/01 12:00:00,2440.75,-50.10,TRADE
VIC1,2022/10/01 12:05:00,2465.31,-60,TRADE
VIC1,2022/10/01 12:10:00,2568.97,-28.41,TRADE
VIC1,2022/10/01 12:15:00,2482.3,-64.44,TRADE
VIC1,2022/10/01 12:20:00,2566.01,-64.41,TRADE
VIC1,2022/10/01 12:25:00,2613.58,-57.92,TRADE
VIC1,2022/10/01 12:30:00,2532.19,-45,TRADE
VIC1,2022/10/01 12:35:00,2494.77,-20,TRADE
VIC1,2022/10/01 12:40:00,2452.21,-20,TRADE
VIC1,2022/10/01 12:45:00,2427.14,-57.92,TRADE
VIC1,2022/10/01 12:50:00,2422.7,-42.04,TRADE
VIC1,2022/10/01 12:55:00,2359.94,-20.67,TRADE
VIC1,2022/10/01 13:00:00,2460.73,-31.79,TRADE
VIC1,2022/10/01 13:05:00,2508.42,-19.90,TRADE
VIC1,2022/10/01 13:10:00,2467.2,-22.58,TRADE
VIC1,2022/10/01 13:15:00,2536.93,-20,TRADE
VIC1,2022/10/01 13:20:00,2546.81,-42.30,TRADE
VIC1,2022/10/01 13:25:00,2556.9,-25.50,TRADE
VIC1,2022/10/01 13:30:00,2581.42,-20,TRADE
VIC1,2022/10/01 13:35:00,2551.5,-33.08,TRADE
VIC1,2022/10/01 13:40:00,2495.39,-20,TRADE
VIC1,2022/10/01 13:45:00,2593.89,20.26,TRADE
VIC1,2022/10/01 13:50:00,2594.16,-31.27,TRADE
VIC1,2022/10/01 13:55:00,2532.36,-35.57,TRADE
VIC1,2022/10/01 14:00:00,2615.92,9.04,TRADE
VIC1,2022/10/01 14:05:00,2644.42,-21.51,TRADE
VIC1,2022/10/01 14:10:00,2643.12,-20.91,TRADE
VIC1,2022/10/01 14:15:00,2665.19,-23.76,TRADE
VIC1,2022/10/01 14:20:00,2576.41,-25.57,TRADE
VIC1,2022/10/01 14:25:00,2673.23,-34.92,TRADE
VIC1,2022/10/01 14:30:00,2712.79,-19.90,TRADE
VIC1,2022/10/01 14:35:00,2751.55,-24.01,TRADE
VIC1,2022/10/01 14:40:00,2674.88,-36.92,TRADE
VIC1,2022/10/01 14:45:00,2799.78,-22.96,TRADE
VIC1,2022/10/01 14:50:00,2830.56,-2.21,TRADE
VIC1,2022/10/01 14:55:00,2837.91,-7.61,TRADE
VIC1,2022/10/01 15:00:00,2868.45,-20,TRADE
VIC1,2022/10/01 15:05:00,2844.35,-19.90,TRADE
VIC1,2022/10/01 15:10:00,2884.11,-20,TRADE
VIC1,2022/10/01 15:15:00,2905.84,-20,TRADE
VIC1,2022/10/01 15:20:00,2913.39,-2.12,TRADE
VIC1,2022/10/01 15:25:00,2973.03,0.02,TRADE
VIC1,2022/10/01 15:30:00,3097.35,19.13,TRADE
VIC1,2022/10/01 15:35:00,3133.17,-30.43,TRADE
VIC1,2022/10/01 15:40:00,3163.51,-16.96,TRADE
VIC1,2022/10/01 15:45:00,3257.78,78.29,TRADE
VIC1,2022/10/01 15:50:00,3334.82,76.41,TRADE
VIC1,2022/10/01 15:55:00,3363.82,75.37,TRADE
VIC1,2022/10/01 16:00:00,3372.56,99.28,TRADE
VIC1,2022/10/01 16:05:00,3417.82,25.86,TRADE
VIC1,2022/10/01 16:10:00,3505.08,61.85,TRADE
VIC1,2022/10/01 16:15:00,3579.23,61.94,TRADE
VIC1,2022/10/01 16:20:00,3692.29,75.88,TRADE
VIC1,2022/10/01 16:25:00,3748.1,118,TRADE
VIC1,2022/10/01 16:30:00,3793.19,149.98,TRADE
VIC1,2022/10/01 16:35:00,3903.83,80.40,TRADE
VIC1,2022/10/01 16:40:00,3919.36,88,TRADE
VIC1,2022/10/01 16:45:00,4023.05,118,TRADE
VIC1,2022/10/01 16:50:00,4000.01,115,TRADE
VIC1,2022/10/01 16:55:00,4055.94,126.19,TRADE
VIC1,2022/10/01 17:00:00,4109.52,149.98,TRADE
VIC1,2022/10/01 17:05:00,4221.98,118,TRADE
VIC1,2022/10/01 17:10:00,4280.09,118,TRADE
VIC1,2022/10/01 17:15:00,4299.6,118.50,TRADE
VIC1,2022/10/01 17:20:00,4443.71,149.98,TRADE
VIC1,2022/10/01 17:25:00,4522.25,149.98,TRADE
VIC1,2022/10/01 17:30:00,4525.96,149.98,TRADE
VIC1,2022/10/01 17:35:00,4619.52,145.50,TRADE
VIC1,2022/10/01 17:40:00,4587.38,149.98,TRADE
VIC1,2022/10/01 17:45:00,4691.43,164.51,TRADE
VIC1,2022/10/01 17:50:00,4729.81,179.92,TRADE
VIC1,2022/10/01 17:55:00,4770.2,237.83,TRADE
VIC1,2022/10/01 18:00:00,4876.88,218.26,TRADE
VIC1,2022/10/01 18:05:00,4925.95,217.08,TRADE
VIC1,2022/10/01 18:10:00,4929.35,215.83,TRADE
VIC1,2022/10/01 18:15:00,4995.71,173.12,TRADE
VIC1,2022/10/01 18:20:00,5070.27,199.15,TRADE
VIC1,2022/10/01 18:25:00,5034.38,195.23,TRADE
VIC1,2022/10/01 18:30:00,5072.02,151.18,TRADE
VIC1,2022/10/01 18:35:00,5053.9,216.99,TRADE
VIC1,2022/10/01 18:40:00,5112.67,213.47,TRADE
VIC1,2022/10/01 18:45:00,5153.67,196.81,TRADE
VIC1,2022/10/01 18:50:00,5174.9,181.45,TRADE
VIC1,2022/10/01 18:55:00,5250.33,182.03,TRADE
VIC1,2022/10/01 19:00:00,5184.37,202.03,TRADE
VIC1,2022/10/01 19:05:00,5262.67,217.62,TRADE
VIC1,2022/10/01 19:10:00,5230.2,194.50,TRADE
VIC1,2022/10/01 19:15:00,5225.71,193.90,TRADE
VIC1,2022/10/01 19:20:00,5158.59,167.87,TRADE
VIC1,2022/10/01 19:25:00,5160.04,167.42,TRADE
VIC1,2022/10/01 19:30:00,5167.95,167.42,TRADE
VIC1,2022/10/01 19:35:00,5195.94,168.90,TRADE
VIC1,2022/10/01 19:40:00,5141.71,166.17,TRADE
VIC1,2022/10/01 19:45:00,5192,167.02,TRADE
VIC1,2022/10/01 19:50:00,5191.49,175,TRADE
VIC1,2022/10/01 19:55:00,5151.89,168.74,TRADE
VIC1,2022/10/01 20:00:00,5107.25,166.59,TRADE
VIC1,2022/10/01 20:05:00,5038.52,168.31,TRADE
VIC1,2022/10/01 20:10:00,5025.26,175,TRADE
VIC1,2022/10/01 20:15:00,5031.1,168.41,TRADE
VIC1,2022/10/01 20:20:00,5045.67,168.31,TRADE
VIC1,2022/10/01 20:25:00,5012.64,174.08,TRADE
VIC1,2022/10/01 20:30:00,4956.56,167.45,TRADE
VIC1,2022/10/01 20:35:00,5022.44,168.74,TRADE
VIC1,2022/10/01 20:40:00,5019.69,167.59,TRADE
VIC1,2022/10/01 20:45:00,5014.54,167.87,TRADE
VIC1,2022/10/01 20:50:00,4986.7,165.71,TRADE
VIC1,2022/10/01 20:55:00,4908.75,146.08,TRADE
VIC1,2022/10/01 21:00:00,4952.2,152.35,TRADE
VIC1,2022/10/01 21:05:00,4850.69,149.98,TRADE
VIC1,2022/10/01 21:10:00,4914.23,149.98,TRADE
VIC1,2022/10/01 21:15:00,4966.6,161.54,TRADE
VIC1,2022/10/01 21:20:00,4880.6,142.82,TRADE
VIC1,2022/10/01 21:25:00,4955.8,149.98,TRADE
VIC1,2022/10/01 21:30:00,4947.34,141.21,TRADE
VIC1,2022/10/01 21:35:00,4926.52,149.98,TRADE
VIC1,2022/10/01 21:40:00,4873.02,166.81,TRADE
VIC1,2022/10/01 21:45:00,4827.03,149.98,TRADE
VIC1,2022/10/01 21:50:00,4850.5,149.98,TRADE
VIC1,2022/10/01 21:55:00,4841.32,135.51,TRADE
VIC1,2022/10/01 22:00:00,4824.92,149.98,TRADE
VIC1,2022/10/01 22:05:00,4801.79,172.83,TRADE
VIC1,2022/10/01 22:10:00,4844.99,211.11,TRADE
VIC1,2022/10/01 22:15:00,4799.53,182.39,TRADE
VIC1,2022/10/01 22:20:00,4788.13,171.16,TRADE
VIC1,2022/10/01 22:25:00,4732.35,155.36,TRADE
VIC1,2022/10/01 22:30:00,4740.61,162.55,TRADE
VIC1,2022/10/01 22:35:00,4724.77,173.19,TRADE
VIC1,2022/10/01 22:40:00,4680.38,173.63,TRADE
VIC1,2022/10/01 22:45:00,4738.89,171.81,TRADE
VIC1,2022/10/01 22:50:00,4695.54,168.61,TRADE
VIC1,2022/10/01 22:55:00,4700.11,168.21,TRADE
VIC1,2022/10/01 23:00:00,4767.17,170.59,TRADE
VIC1,2022/10/01 23:05:00,4747.05,174.94,TRADE
VIC1,2022/10/01 23:10:00,4816.06,238.53,TRADE
VIC1,2022/10/01 23:15:00,4835.06,297.62,TRADE
VIC1,2022/10/01 23:20:00,4830.89,167.44,TRADE
VIC1,2022/10/01 23:25:00,4842.87,172.62,TRADE
VIC1,2022/10/01 23:30:00,4858.28,168.52,TRADE
VIC1,2022/10/01 23:35:00,4878.67,223.33,TRADE
VIC1,2022/10/01 23:40:00,4859.55,227.02,TRADE
VIC1,2022/10/01 23:45:00,4790.42,226.18,TRADE
VIC1,2022/10/01 23:50:00,4783.78,263.08,TRADE
VIC1,2022/10/01 23:55:00,4684.55,167.68,TRADE
VIC1,2022/10/02 00:00:00,4654.82,180.86,TRADE
VIC1,2022/10/02 00:05:00,4718.06,256.25,TRADE
VIC1,2022/10/02 00:10:00,4665.17,236.71,TRADE
VIC1,2022/10/02 00:15:00,4652.96,236.16,TRADE
VIC1,2022/10/02 00:20:00,4654.43,184.12,TRADE
VIC1,2022/10/02 00:25:00,4612.34,172.02,TRADE
VIC1,2022/10/02 00:30:00,4578.41,172.41,TRADE
VIC1,2022/10/02 00:35:00,4526.7,169.75,TRADE
VIC1,2022/10/02 00:40:00,4499.57,184.36,TRADE
VIC1,2022/10/02 00:45:00,4462.41,184.57,TRADE
VIC1,2022/10/02 00:50:00,4441.39,169.18,TRADE
VIC1,2022/10/02 00:55:00,4493.45,183.76,TRADE
VIC1,2022/10/02 01:00:00,4464.62,183.04,TRADE
VIC1,2022/10/02 01:05:00,4362.34,155.45,TRADE
VIC1,2022/10/02 01:10:00,4453.74,219.58,TRADE
VIC1,2022/10/02 01:15:00,4442.15,222.74,TRADE
VIC1,2022/10/02 01:20:00,4385.89,183.02,TRADE
VIC1,2022/10/02 01:25:00,4386.46,182.16,TRADE
VIC1,2022/10/02 01:30:00,4295.69,164.17,TRADE
VIC1,2022/10/02 01:35:00,4300.81,221.60,TRADE
VIC1,2022/10/02 01:40:00,4232.7,215.11,TRADE
VIC1,2022/10/02 01:45:00,4244.16,179.46,TRADE
VIC1,2022/10/02 01:50:00,4195.02,159.21,TRADE
VIC1,2022/10/02 01:55:00,4236.27,163.92,TRADE
VIC1,2022/10/02 02:00:00,4248.55,176.27,TRADE
VIC1,2022/10/02 02:05:00,4227.11,174.92,TRADE
VIC1,2022/10/02 02:10:00,4201.3,175.77,TRADE
VIC1,2022/10/02 02:15:00,4133.54,174.04,TRADE
VIC1,2022/10/02 02:20:00,4125.48,159.24,TRADE
VIC1,2022/10/02 02:25:00,4092.17,173.38,TRADE
VIC1,2022/10/02 02:30:00,4103.08,173.63,TRADE
VIC1,2022/10/02 02:35:00,4119.09,212.50,TRADE
VIC1,2022/10/02 02:40:00,4011.9,174.51,TRADE
VIC1,2022/10/02 02:45:00,4087.83,173.94,TRADE
VIC1,2022/10/02 02:50:00,4072.19,175.81,TRADE
VIC1,2022/10/02 02:55:00,4041.76,155.01,TRADE
VIC1,2022/10/02 03:00:00,4029.18,169.79,TRADE
VIC1,2022/10/02 03:05:00,3990.69,170.58,TRADE
VIC1,2022/10/02 03:10:00,4006.07,173.19,TRADE
VIC1,2022/10/02 03:15:00,4049.76,173.63,TRADE
VIC1,2022/10/02 03:20:00,3987.79,152.03,TRADE
VIC1,2022/10/02 03:25:00,3946.18,168.52,TRADE
VIC1,2022/10/02 03:30:00,3985.28,168.33,TRADE
VIC1,2022/10/02 03:35:00,3989.93,155.67,TRADE
VIC1,2022/10/02 03:40:00,3968.84,153.99,TRADE
VIC1,2022/10/02 03:45:00,3997.95,168.28,TRADE
VIC1,2022/10/02 03:50:00,3923.05,152.68,TRADE
VIC1,2022/10/02 03:55:00,3935.28,152.65,TRADE
VIC1,2022/10/02 04:00:00,3938.86,151.44,TRADE
VIC1,2022/10/02 04:05:00,4011.18,152.12,TRADE
VIC1,2022/10/02 04:10:00,3992.57,150.48,TRADE
VIC1,2022/10/02 04:15:00,3939.73,149.98,TRADE
VIC1,2022/10/02 04:20:00,3998.49,152.15,TRADE
VIC1,2022/10/02 04:25:00,3965.2,149.98,TRADE
VIC1,2022/10/02 04:30:00,3953,149.98,TRADE
VIC1,2022/10/02 04:35:00,3970.46,149.98,TRADE
VIC1,2022/10/02 04:40:00,3913.79,149.98,TRADE
VIC1,2022/10/02 04:45:00,3927.44,149.98,TRADE
VIC1,2022/10/02 04:50:00,3953.81,149.98,TRADE
VIC1,2022/10/02 04:55:00,3943.56,149.98,TRADE
VIC1,2022/10/02 05:00:00,3988.06,149.98,TRADE
VIC1,2022/10/02 05:05:00,4042.96,149.98,TRADE
VIC1,2022/10/02 05:10:00,4040.32,149.98,TRADE
VIC1,2022/10/02 05:15:00,4061.84,149.98,TRADE
VIC1,2022/10/02 05:20:00,4085.33,149.98,TRADE
VIC1,2022/10/02 05:25:00,4075.44,149.98,TRADE
VIC1,2022/10/02 05:30:00,4105.79,149.98,TRADE
VIC1,2022/10/02 05:35:00,4111.51,149.98,TRADE
VIC1,2022/10/02 05:40:00,4140.02,149.98,TRADE
VIC1,2022/10/02 05:45:00,4138.33,149.98,TRADE
VIC1,2022/10/02 05:50:00,4123.6,149.98,TRADE
VIC1,2022/10/02 05:55:00,4151.54,149.98,TRADE
VIC1,2022/10/02 06:00:00,4145.25,149.98,TRADE
VIC1,2022/10/02 06:05:00,4204.9,149.98,TRADE
VIC1,2022/10/02 06:10:00,4228.86,147.17,TRADE
VIC1,2022/10/02 06:15:00,4263.8,121.78,TRADE
VIC1,2022/10/02 06:20:00,4290.44,118,TRADE
VIC1,2022/10/02 06:25:00,4281.58,118,TRADE
VIC1,2022/10/02 06:30:00,4281.98,88,TRADE
VIC1,2022/10/02 06:35:00,4263.63,89.75,TRADE
VIC1,2022/10/02 06:40:00,4269.25,97.97,TRADE
VIC1,2022/10/02 06:45:00,4269.49,88,TRADE
VIC1,2022/10/02 06:50:00,4234.19,88,TRADE
VIC1,2022/10/02 06:55:00,4251.91,88,TRADE
VIC1,2022/10/02 07:00:00,4206.44,88,TRADE
VIC1,2022/10/02 07:05:00,4177.84,85.25,TRADE
VIC1,2022/10/02 07:10:00,4096.14,32.64,TRADE
VIC1,2022/10/02 07:15:00,4122.85,76.37,TRADE
VIC1,2022/10/02 07:20:00,4104.74,40.74,TRADE
VIC1,2022/10/02 07:25:00,4100.8,34.43,TRADE
VIC1,2022/10/02 07:30:00,4089.13,33.60,TRADE
VIC1,2022/10/02 07:35:00,4067.27,32.12,TRADE
VIC1,2022/10/02 07:40:00,4061.55,31.71,TRADE
VIC1,2022/10/02 07:45:00,4068.64,22.63,TRADE
VIC1,2022/10/02 07:50:00,4005.26,31.66,TRADE
VIC1,2022/10/02 07:55:00,3982.88,31.14,TRADE
VIC1,2022/10/02 08:00:00,3877.35,54.10,TRADE
VIC1,2022/10/02 08:05:00,3829.33,33.71,TRADE
VIC1,2022/10/02 08:10:00,3803.19,29.28,TRADE
VIC1,2022/10/02 08:15:00,3804.61,28.36,TRADE
VIC1,2022/10/02 08:20:00,3800.18,51.03,TRADE
VIC1,2022/10/02 08:25:00,3709.72,0.92,TRADE
VIC1,2022/10/02 08:30:00,3685.87,26.63,TRADE
VIC1,2022/10/02 08:35:00,3626.53,26.09,TRADE
VIC1,2022/10/02 08:40:00,3630.73,27.17,TRADE
VIC1,2022/10/02 08:45:00,3536.83,18.73,TRADE
VIC1,2022/10/02 08:50:00,3464.48,9.18,TRADE
VIC1,2022/10/02 08:55:00,3488.76,17.17,TRADE
VIC1,2022/10/02 09:00:00,3441.14,16.34,TRADE
VIC1,2022/10/02 09:05:00,3370.5,-2.59,TRADE
VIC1,2022/10/02 09:10:00,3327.09,-23.03,TRADE
VIC1,2022/10/02 09:15:00,3261.89,-36.85,TRADE
VIC1,2022/10/02 09:20:00,3169.35,-36.85,TRADE
VIC1,2022/10/02 09:25:00,3079.31,-46.19,TRADE
VIC1,2022/10/02 09:30:00,2971.82,-45.88,TRADE
VIC1,2022/10/02 09:35:00,3046.91,-34.38,TRADE
VIC1,2022/10/02 09:40:00,2924,-20,TRADE
VIC1,2022/10/02 09:45:00,2826.48,-37.43,TRADE
VIC1,2022/10/02 09:50:00,2851.18,-22.47,TRADE
VIC1,2022/10/02 09:55:00,2769.84,-36.92,TRADE
VIC1,2022/10/02 10:00:00,2652.8,-38,TRADE
VIC1,2022/10/02 10:05:00,2613.37,-45,TRADE
VIC1,2022/10/02 10:10:00,2665.62,-45,TRADE
VIC1,2022/10/02 10:15:00,2529.61,-60,TRADE
VIC1,2022/10/02 10:20:00,2514.11,-59,TRADE
VIC1,2022/10/02 10:25:00,2483.6,-164.25,TRADE
VIC1,2022/10/02 10:30:00,2690.4,-58.71,TRADE
VIC1,2022/10/02 10:35:00,2434.1,-117.23,TRADE
VIC1,2022/10/02 10:40:00,2548.41,-59,TRADE
VIC1,2022/10/02 10:45:00,2511.49,-60,TRADE
VIC1,2022/10/02 10:50:00,2434.29,-60,TRADE
VIC1,2022/10/02 10:55:00,2466.53,-60,TRADE
VIC1,2022/10/02 11:00:00,2389.95,-59,TRADE
VIC1,2022/10/02 11:05:00,2328.27,-60,TRADE
VIC1,2022/10/02 11:10:00,2420.67,-59,TRADE
VIC1,2022/10/02 11:15:00,2318.14,-59,TRADE
VIC1,2022/10/02 11:20:00,2182.59,-60,TRADE
VIC1,2022/10/02 11:25:00,2292.71,-131.24,TRADE
VIC1,2022/10/02 11:30:00,2330.33,-59,TRADE
VIC1,2022/10/02 11:35:00,2265.24,-59,TRADE
VIC1,2022/10/02 11:40:00,2259.57,-60,TRADE
VIC1,2022/10/02 11:45:00,2198.16,-60,TRADE
VIC1,2022/10/02 11:50:00,2082.75,-60.34,TRADE
VIC1,2022/10/02 11:55:00,2175.9,-60,TRADE
VIC1,2022/10/02 12:00:00,2099.03,-59.43,TRADE
VIC1,2022/10/02 12:05:00,2123.3,-86.04,TRADE
VIC1,2022/10/02 12:10:00,2261.94,-115.05,TRADE
VIC1,2022/10/02 12:15:00,2213.96,-97.70,TRADE
