REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2022/12/01 02:35:00,3861.65,85.97,TRADE
VIC1,2022/12/01 02:40:00,3849.83,85.25,TRADE
VIC1,2022/12/01 02:45:00,3930.43,110.44,TRADE
VIC1,2022/12/01 02:50:00,3872.47,94.91,TRADE
VIC1,2022/12/01 02:55:00,3873.49,94.72,TRADE
VIC1,2022/12/01 03:00:00,3909.02,108.25,TRADE
VIC1,2022/12/01 03:05:00,3905.64,107.99,TRADE
VIC1,2022/12/01 03:10:00,3908.79,107.46,TRADE
VIC1,2022/12/01 03:15:00,3842.72,87.73,TRADE
VIC1,2022/12/01 03:20:00,3854.75,95.50,TRADE
VIC1,2022/12/01 03:25:00,3912.66,96.37,TRADE
VIC1,2022/12/01 03:30:00,3910.75,101.14,TRADE
VIC1,2022/12/01 03:35:00,3911.29,107.39,TRADE
VIC1,2022/12/01 03:40:00,3955.06,110.31,TRADE
VIC1,2022/12/01 03:45:00,3936.46,107.72,TRADE
VIC1,2022/12/01 03:50:00,3952.71,107.33,TRADE
VIC1,2022/12/01 03:55:00,3915.48,107.92,TRADE
VIC1,2022/12/01 04:00:00,3932.32,108.02,TRADE
VIC1,2022/12/01 04:05:00,3957.77,111.62,TRADE
VIC1,2022/12/01 04:10:00,4015.35,119.50,TRADE
VIC1,2022/12/01 04:15:00,4029.28,119.50,TRADE
VIC1,2022/12/01 04:20:00,4117.73,119.50,TRADE
VIC1,2022/12/01 04:25:00,4105.78,119.50,TRADE
VIC1,2022/12/01 04:30:00,4137.82,119.50,TRADE
VIC1,2022/12/01 04:35:00,4194.55,119.50,TRADE
VIC1,2022/12/01 04:40:00,4259.64,119.50,TRADE
VIC1,2022/12/01 04:45:00,4217.83,119.50,TRADE
VIC1,2022/12/01 04:50:00,4213.72,119.50,TRADE
VIC1,2022/12/01 04:55:00,4184.89,119.50,TRADE
VIC1,2022/12/01 05:00:00,4240.67,119.50,TRADE
VIC1,2022/12/01 05:05:00,4276.91,119.50,TRADE
VIC1,2022/12/01 05:10:00,4403.59,135.67,TRADE
VIC1,2022/12/01 05:15:00,4389.15,134.27,TRADE
VIC1,2022/12/01 05:20:00,4528.03,138.06,TRADE
VIC1,2022/12/01 05:25:00,4494.37,136.70,TRADE
VIC1,2022/12/01 05:30:00,4507.44,119.50,TRADE
VIC1,2022/12/01 05:35:00,4646.93,142.11,TRADE
VIC1,2022/12/01 05:40:00,4635.92,142.33,TRADE
VIC1,2022/12/01 05:45:00,4689.86,128.56,TRADE
VIC1,2022/12/01 05:50:00,4629.49,122.60,TRADE
VIC1,2022/12/01 05:55:00,4660.07,119.50,TRADE
VIC1,2022/12/01 06:00:00,4796.33,122.80,TRADE
VIC1,2022/12/01 06:05:00,4867.4,132.81,TRADE
VIC1,2022/12/01 06:10:00,4807.75,126.28,TRADE
VIC1,2022/12/01 06:15:00,4989.42,128.57,TRADE
VIC1,2022/12/01 06:20:00,4983.98,127.40,TRADE
VIC1,2022/12/01 06:25:00,5005.13,130.01,TRADE
VIC1,2022/12/01 06:30:00,5002.2,119.50,TRADE
VIC1,2022/12/01 06:35:00,4957.21,119.50,TRADE
VIC1,2022/12/01 06:40:00,4972.69,127.46,TRADE
VIC1,2022/12/01 06:45:00,5066.68,119.50,TRADE
VIC1,2022/12/01 06:50:00,5032.08,119.50,TRADE
VIC1,2022/12/01 06:55:00,4955.97,119.50,TRADE
VIC1,2022/12/01 07:00:00,4972.37,119.50,TRADE
VIC1,2022/12/01 07:05:00,4855.62,119.50,TRADE
VIC1,2022/12/01 07:10:00,4855.67,119.50,TRADE
VIC1,2022/12/01 07:15:00,4866.69,119.50,TRADE
VIC1,2022/12/01 07:20:00,4701.54,119.50,TRADE
VIC1,2022/12/01 07:25:00,4701.04,119.50,TRADE
VIC1,2022/12/01 07:30:00,4721.15,107.51,TRADE
VIC1,2022/12/01 07:35:00,4671.94,107.65,TRADE
VIC1,2022/12/01 07:40:00,4568.61,117.71,TRADE
VIC1,2022/12/01 07:45:00,4597.46,107.37,TRADE
VIC1,2022/12/01 07:50:00,4530.02,106.27,TRADE
VIC1,2022/12/01 07:55:00,4551.05,97.31,TRADE
VIC1,2022/12/01 08:00:00,4500.64,97.48,TRADE
VIC1,2022/12/01 08:05:00,4462.19,85.25,TRADE
VIC1,2022/12/01 08:10:00,4438.11,7.87,TRADE
VIC1,2022/12/01 08:15:00,4489.2,19.13,TRADE
VIC1,2022/12/01 08:20:00,4446.02,19.13,TRADE
VIC1,2022/12/01 08:25:00,4355.3,-22.86,TRADE
VIC1,2022/12/01 08:30:00,4345.17,9.20,TRADE
VIC1,2022/12/01 08:35:00,4307.12,-29.24,TRADE
VIC1,2022/12/01 08:40:00,4246.53,-20,TRADE
VIC1,2022/12/01 08:45:00,4178.11,0.02,TRADE
VIC1,2022/12/01 08:50:00,4178.56,0.02,TRADE
VIC1,2022/12/01 08:55:00,4171.44,2.64,TRADE
VIC1,2022/12/01 09:00:00,4220.19,0.02,TRADE
VIC1,2022/12/01 09:05:00,4187.3,0.02,TRADE
VIC1,2022/12/01 09:10:00,4163.81,-33.65,TRADE
VIC1,2022/12/01 09:15:00,4239.86,-33.62,TRADE
VIC1,2022/12/01 09:20:00,4216.45,-23.74,TRADE
VIC1,2022/12/01 09:25:00,4212.09,5.49,TRADE
VIC1,2022/12/01 09:30:00,4206.09,-19.90,TRADE
VIC1,2022/12/01 09:35:00,4199.89,-33.64,TRADE
VIC1,2022/12/01 09:40:00,4192.81,-19.90,TRADE
VIC1,2022/12/01 09:45:00,4205.06,-19.90,TRADE
VIC1,2022/12/01 09:50:00,4089.73,-33.83,TRADE
VIC1,2022/12/01 09:55:00,4092.45,-33.65,TRADE
VIC1,2022/12/01 10:00:00,4042.65,-19.90,TRADE
VIC1,2022/12/01 10:05:00,4027.66,-24.51,TRADE
VIC1,2022/12/01 10:10:00,4036.61,-36.85,TRADE
VIC1,2022/12/01 10:15:00,4018.28,-26.09,TRADE
VIC1,2022/12/01 10:20:00,4033.71,-21.59,TRADE
VIC1,2022/12/01 10:25:00,4113.5,-19.13,TRADE
VIC1,2022/12/01 10:30:00,4101.51,-19.90,TRADE
VIC1,2022/12/01 10:35:00,4013.71,-38,TRADE
VIC1,2022/12/01 10:40:00,4004.04,-36.85,TRADE
VIC1,2022/12/01 10:45:00,4030.87,-19.90,TRADE
VIC1,2022/12/01 10:50:00,3991.64,-19.11,TRADE
VIC1,2022/12/01 10:55:00,3958.37,-38,TRADE
VIC1,2022/12/01 11:00:00,3858.65,-38,TRADE
VIC1,2022/12/01 11:05:00,3840.25,-38,TRADE
VIC1,2022/12/01 11:10:00,3941.18,-36.85,TRADE
VIC1,2022/12/01 11:15:00,3926.59,-38,TRADE
VIC1,2022/12/01 11:20:00,3880.4,-38,TRADE
VIC1,2022/12/01 11:25:00,3885.19,-38,TRADE
VIC1,2022/12/01 11:30:00,3877.64,-38,TRADE
VIC1,2022/12/01 11:35:00,3830.58,-38,TRADE
VIC1,2022/12/01 11:40:00,3775.58,-38,TRADE
VIC1,2022/12/01 11:45:00,3693.25,-38,TRADE
VIC1,2022/12/01 11:50:00,3684.34,-38,TRADE
VIC1,2022/12/01 11:55:00,3703.78,-38,TRADE
VIC1,2022/12/01 12:00:00,3648.7,-38,TRADE
VIC1,2022/12/01 12:05:00,3666.37,-38,TRADE
VIC1,2022/12/01 12:10:00,3721.19,-38,TRADE
VIC1,2022/12/01 12:15:00,3697.84,-38,TRADE
VIC1,2022/12/01 12:20:00,3774.59,-38,TRADE
VIC1,2022/12/01 12:25:00,3788.02,-38,TRADE
VIC1,2022/12/01 12:30:00,3740.19,-38,TRADE
VIC1,2022/12/01 12:35:00,3744.34,-40.65,TRADE
VIC1,2022/12/01 12:40:00,3686.64,-45.29,TRADE
VIC1,2022/12/01 12:45:00,3647.96,-45,TRADE
VIC1,2022/12/01 12:50:00,3621.48,-45,TRADE
VIC1,2022/12/01 12:55:00,3585.14,-60,TRADE
VIC1,2022/12/01 13:00:00,3598.21,-45,TRADE
VIC1,2022/12/01 13:05:00,3577.26,-45,TRADE
VIC1,2022/12/01 13:10:00,3684.98,-38,TRADE
VIC1,2022/12/01 13:15:00,3655.75,-38,TRADE
VIC1,2022/12/01 13:20:00,3609.31,-38,TRADE
VIC1,2022/12/01 13:25:00,3658,-38,TRADE
VIC1,2022/12/01 13:30:00,3640.5,-38,TRADE
VIC1,2022/12/01 13:35:00,3654.86,-38,TRADE
VIC1,2022/12/01 13:40:00,3600.63,-38,TRADE
VIC1,2022/12/01 13:45:00,3542.57,-38,TRADE
VIC1,2022/12/01 13:50:00,3527.32,-45,TRADE
VIC1,2022/12/01 13:55:00,3586.81,-38,TRADE
VIC1,2022/12/01 14:00:00,3601.4,-38,TRADE
VIC1,2022/12/01 14:05:00,3515.27,-38,TRADE
VIC1,2022/12/01 14:10:00,3615.41,-36.85,TRADE
VIC1,2022/12/01 14:15:00,3632.05,0.02,TRADE
VIC1,2022/12/01 14:20:00,3565.68,-5,TRADE
VIC1,2022/12/01 14:25:00,3647.29,-6.19,TRADE
VIC1,2022/12/01 14:30:00,3542.86,-20,TRADE
VIC1,2022/12/01 14:35:00,3579.84,-20.02,TRADE
VIC1,2022/12/01 14:40:00,3626.41,-32.07,TRADE
VIC1,2022/12/01 14:45:00,3674.62,-31.69,TRADE
VIC1,2022/12/01 14:50:00,3724.97,2.51,TRADE
VIC1,2022/12/01 14:55:00,3686.14,-36.85,TRADE
VIC1,2022/12/01 15:00:00,3775.65,-36.85,TRADE
VIC1,2022/12/01 15:05:00,3773.91,-6.61,TRADE
VIC1,2022/12/01 15:10:00,3722.51,-38,TRADE
VIC1,2022/12/01 15:15:00,3741.24,-38,TRADE
VIC1,2022/12/01 15:20:00,3713.56,-45,TRADE
VIC1,2022/12/01 15:25:00,3806.45,-38,TRADE
VIC1,2022/12/01 15:30:00,3738.76,-45,TRADE
VIC1,2022/12/01 15:35:00,3729.06,-38,TRADE
VIC1,2022/12/01 15:40:00,3794.4,-38,TRADE
VIC1,2022/12/01 15:45:00,3880.61,-5,TRADE
VIC1,2022/12/01 15:50:00,3933.65,11.29,TRADE
VIC1,2022/12/01 15:55:00,3945.69,8.94,TRADE
VIC1,2022/12/01 16:00:00,4011.34,8.94,TRADE
VIC1,2022/12/01 16:05:00,3949.95,-5,TRADE
VIC1,2022/12/01 16:10:00,4007.57,0.02,TRADE
VIC1,2022/12/01 16:15:00,3962.17,18.06,TRADE
VIC1,2022/12/01 16:20:00,3974.65,8.94,TRADE
VIC1,2022/12/01 16:25:00,4119.7,11.14,TRADE
VIC1,2022/12/01 16:30:00,4149.69,26.76,TRADE
VIC1,2022/12/01 16:35:00,4310.08,19.13,TRADE
VIC1,2022/12/01 16:40:00,4360.7,20.19,TRADE
VIC1,2022/12/01 16:45:00,4285.26,19.13,TRADE
VIC1,2022/12/01 16:50:00,4420.82,26.88,TRADE
VIC1,2022/12/01 16:55:00,4452.99,19.13,TRADE
VIC1,2022/12/01 17:00:00,4491.23,38.97,TRADE
VIC1,2022/12/01 17:05:00,4462.23,8.94,TRADE
VIC1,2022/12/01 17:10:00,4437.88,8.94,TRADE
VIC1,2022/12/01 17:15:00,4554.86,20.20,TRADE
VIC1,2022/12/01 17:20:00,4665.45,46.18,TRADE
VIC1,2022/12/01 17:25:00,4666.09,40.75,TRADE
VIC1,2022/12/01 17:30:00,4673.85,39.16,TRADE
VIC1,2022/12/01 17:35:00,4785.14,41.18,TRADE
VIC1,2022/12/01 17:40:00,4785.89,45.23,TRADE
VIC1,2022/12/01 17:45:00,4822.22,61.53,TRADE
VIC1,2022/12/01 17:50:00,4852,61.46,TRADE
VIC1,2022/12/01 17:55:00,4757.45,47.87,TRADE
VIC1,2022/12/01 18:00:00,4839.8,124.52,TRADE
VIC1,2022/12/01 18:05:00,4897.83,119.50,TRADE
VIC1,2022/12/01 18:10:00,4918.41,119,TRADE
VIC1,2022/12/01 18:15:00,4862.66,119.50,TRADE
VIC1,2022/12/01 18:20:00,4982.11,135.30,TRADE
VIC1,2022/12/01 18:25:00,5013.24,145.45,TRADE
VIC1,2022/12/01 18:30:00,5027.58,149.50,TRADE
VIC1,2022/12/01 18:35:00,5048.39,134.61,TRADE
VIC1,2022/12/01 18:40:00,4989.97,132.21,TRADE
VIC1,2022/12/01 18:45:00,4999.24,124.59,TRADE
VIC1,2022/12/01 18:50:00,4994.38,131.01,TRADE
VIC1,2022/12/01 18:55:00,5007.11,149.50,TRADE
VIC1,2022/12/01 19:00:00,5020.44,136.67,TRADE
VIC1,2022/12/01 19:05:00,5087.26,170.50,TRADE
VIC1,2022/12/01 19:10:00,4997.89,149.50,TRADE
VIC1,2022/12/01 19:15:00,5083.82,149.50,TRADE
VIC1,2022/12/01 19:20:00,5102.45,151.55,TRADE
VIC1,2022/12/01 19:25:00,5077.84,149.50,TRADE
VIC1,2022/12/01 19:30:00,5076.32,149.50,TRADE
VIC1,2022/12/01 19:35:00,5050.17,149.50,TRADE
VIC1,2022/12/01 19:40:00,5080.98,136.30,TRADE
VIC1,2022/12/01 19:45:00,5145.38,138.57,TRADE
VIC1,2022/12/01 19:50:00,5125.36,119.50,TRADE
VIC1,2022/12/01 19:55:00,5174.75,119.50,TRADE
VIC1,2022/12/01 20:00:00,5199.78,119.50,TRADE
VIC1,2022/12/01 20:05:00,5172.37,119.50,TRADE
VIC1,2022/12/01 20:10:00,5138.07,119.50,TRADE
VIC1,2022/12/01 20:15:00,5064.43,119.50,TRADE
VIC1,2022/12/01 20:20:00,5034.76,119.50,TRADE
VIC1,2022/12/01 20:25:00,5070.69,119.50,TRADE
VIC1,2022/12/01 20:30:00,4993.76,119.50,TRADE
VIC1,2022/12/01 20:35:00,4998.46,119.50,TRADE
VIC1,2022/12/01 20:40:00,5002.69,119.50,TRADE
VIC1,2022/12/01 20:45:00,4968.28,119.50,TRADE
VIC1,2022/12/01 20:50:00,4906.72,115.67,TRADE
VIC1,2022/12/01 20:55:00,4923.08,119.50,TRADE
VIC1,2022/12/01 21:00:00,4811.81,115.60,TRADE
VIC1,2022/12/01 21:05:00,4740.34,119.50,TRADE
VIC1,2022/12/01 21:10:00,4732.22,119.37,TRADE
VIC1,2022/12/01 21:15:00,4757.67,119.29,TRADE
VIC1,2022/12/01 21:20:00,4744.3,119.23,TRADE
VIC1,2022/12/01 21:25:00,4704.23,115.34,TRADE
VIC1,2022/12/01 21:30:00,4714.54,115,TRADE
VIC1,2022/12/01 21:35:00,4690.16,119.50,TRADE
VIC1,2022/12/01 21:40:00,4637.85,116.52,TRADE
VIC1,2022/12/01 21:45:00,4541.81,114.34,TRADE
VIC1,2022/12/01 21:50:00,4485.52,114.08,TRADE
VIC1,2022/12/01 21:55:00,4539.57,115,TRADE
VIC1,2022/12/01 22:00:00,4465.57,109.95,TRADE
VIC1,2022/12/01 22:05:00,4407.23,116.40,TRADE
VIC1,2022/12/01 22:10:00,4493.42,119.50,TRADE
VIC1,2022/12/01 22:15:00,4474.26,117.30,TRADE
VIC1,2022/12/01 22:20:00,4465.22,117.03,TRADE
VIC1,2022/12/01 22:25:00,4415.25,116.87,TRADE
VIC1,2022/12/01 22:30:00,4381.77,115.91,TRADE
VIC1,2022/12/01 22:35:00,4394.91,119.50,TRADE
VIC1,2022/12/01 22:40:00,4411.66,119.50,TRADE
VIC1,2022/12/01 22:45:00,4337.87,115,TRADE
VIC1,2022/12/01 22:50:00,4394.45,118.06,TRADE
VIC1,2022/12/01 22:55:00,4349.72,118,TRADE
VIC1,2022/12/01 23:00:00,4282.11,108.50,TRADE
VIC1,2022/12/01 23:05:00,4313.76,119.50,TRADE
VIC1,2022/12/01 23:10:00,4493.28,119.50,TRADE
VIC1,2022/12/01 23:15:00,4416.56,119.50,TRADE
VIC1,2022/12/01 23:20:00,4420.71,113.80,TRADE
VIC1,2022/12/01 23:25:00,4501.77,119.50,TRADE
VIC1,2022/12/01 23:30:00,4442.13,119.50,TRADE
VIC1,2022/12/01 23:35:00,4513.18,119.50,TRADE
VIC1,2022/12/01 23:40:00,4483.16,119.50,TRADE
VIC1,2022/12/01 23:45:00,4420.69,114.21,TRADE
VIC1,2022/12/01 23:50:00,4376.09,114.02,TRADE
VIC1,2022/12/01 23:55:00,4357.65,113.69,TRADE
VIC1,2022/12/02 00:00:00,4342.35,113.89,TRADE
VIC1,2022/12/02 00:05:00,4268.77,113.01,TRADE
VIC1,2022/12/02 00:10:00,4284.41,118.84,TRADE
VIC1,2022/12/02 00:15:00,4314.9,119.50,TRADE
VIC1,2022/12/02 00:20:00,4183.6,111.13,TRADE
VIC1,2022/12/02 00:25:00,4224.93,115.65,TRADE
VIC1,2022/12/02 00:30:00,4231.52,115.67,TRADE
VIC1,2022/12/02 00:35:00,4233.29,118.75,TRADE
VIC1,2022/12/02 00:40:00,4122.92,114.62,TRADE
VIC1,2022/12/02 00:45:00,4215.84,119.50,TRADE
VIC1,2022/12/02 00:50:00,4218.63,118.66,TRADE
VIC1,2022/12/02 00:55:00,4150.99,110.15,TRADE
VIC1,2022/12/02 01:00:00,4131.27,109.05,TRADE
VIC1,2022/12/02 01:05:00,4084.8,107.89,TRADE
VIC1,2022/12/02 01:10:00,4114.83,111.46,TRADE
VIC1,2022/12/02 01:15:00,4086.07,109.84,TRADE
VIC1,2022/12/02 01:20:00,4086.53,113.99,TRADE
VIC1,2022/12/02 01:25:00,4077.16,109.56,TRADE
VIC1,2022/12/02 01:30:00,3975.85,105.51,TRADE
VIC1,2022/12/02 01:35:00,4032.03,108.54,TRADE
VIC1,2022/12/02 01:40:00,4014.27,108.47,TRADE
VIC1,2022/12/02 01:45:00,3973.57,108.37,TRADE
VIC1,2022/12/02 01:50:00,3992,110.54,TRADE
VIC1,2022/12/02 01:55:00,3937.46,110.37,TRADE
VIC1,2022/12/02 02:00:00,3937.39,110.29,TRADE
VIC1,2022/12/02 02:05:00,3995.43,118.94,TRADE
VIC1,2022/12/02 02:10:00,3954.05,118.96,TRADE
VIC1,2022/12/02 02:15:00,3985.39,115.86,TRADE
VIC1,2022/12/02 02:20:00,3960.15,115.77,TRADE
VIC1,2022/12/02 02:25:00,3952.74,111.16,TRADE
VIC1,2022/12/02 02:30:00,3931.51,110.90,TRADE
VIC1,2022/12/02 02:35:00,3871.57,111.14,TRADE
VIC1,2022/12/02 02:40:00,3893.1,119.50,TRADE
VIC1,2022/12/02 02:45:00,3893.3,115.49,TRADE
VIC1,2022/12/02 02:50:00,3938.98,116.42,TRADE
VIC1,2022/12/02 02:55:00,3907.37,115.74,TRADE
VIC1,2022/12/02 03:00:00,3894.14,115.40,TRADE
VIC1,2022/12/02 03:05:00,3926.24,112.37,TRADE
VIC1,2022/12/02 03:10:00,3940.94,119.50,TRADE
VIC1,2022/12/02 03:15:00,3919.19,115.38,TRADE
VIC1,2022/12/02 03:20:00,3926.7,112.67,TRADE
VIC1,2022/12/02 03:25:00,3908.02,110,TRADE
VIC1,2022/12/02 03:30:00,3922.07,110.20,TRADE
VIC1,2022/12/02 03:35:00,3917.25,109.91,TRADE
VIC1,2022/12/02 03:40:00,4001.73,117.80,TRADE
VIC1,2022/12/02 03:45:00,3985.44,109.68,TRADE
VIC1,2022/12/02 03:50:00,3947.09,94.62,TRADE
VIC1,2022/12/02 03:55:00,4038.81,112.43,TRADE
VIC1,2022/12/02 04:00:00,4046.95,114.33,TRADE
VIC1,2022/12/02 04:05:00,4089.11,114.20,TRADE
VIC1,2022/12/02 04:10:00,4045.94,106.15,TRADE
VIC1,2022/12/02 04:15:00,4085,113.58,TRADE
VIC1,2022/12/02 04:20:00,4168.79,119.50,TRADE
VIC1,2022/12/02 04:25:00,4175.35,117.14,TRADE
VIC1,2022/12/02 04:30:00,4219.4,119,TRADE
VIC1,2022/12/02 04:35:00,4279.05,119.50,TRADE
VIC1,2022/12/02 04:40:00,4312.25,119.50,TRADE
VIC1,2022/12/02 04:45:00,4273.9,119.50,TRADE
VIC1,2022/12/02 04:50:00,4243.76,119.50,TRADE
VIC1,2022/12/02 04:55:00,4290.13,119.50,TRADE
VIC1,2022/12/02 05:00:00,4317.15,119.90,TRADE
VIC1,2022/12/02 05:05:00,4396.12,119.50,TRADE
VIC1,2022/12/02 05:10:00,4477.1,119.50,TRADE
VIC1,2022/12/02 05:15:00,4534.02,120.21,TRADE
VIC1,2022/12/02 05:20:00,4621.73,149.50,TRADE
VIC1,2022/12/02 05:25:00,4651.83,140.01,TRADE
VIC1,2022/12/02 05:30:00,4647.19,136.19,TRADE
VIC1,2022/12/02 05:35:00,4696.07,138.96,TRADE
VIC1,2022/12/02 05:40:00,4763.59,123.89,TRADE
VIC1,2022/12/02 05:45:00,4780.27,119.50,TRADE
VIC1,2022/12/02 05:50:00,4828.76,119.50,TRADE
VIC1,2022/12/02 05:55:00,4940.47,119.50,TRADE
VIC1,2022/12/02 06:00:00,4883.17,119.50,TRADE
VIC1,2022/12/02 06:05:00,5022.83,119.50,TRADE
VIC1,2022/12/02 06:10:00,5090.62,119.50,TRADE
VIC1,2022/12/02 06:15:00,5079.7,112.05,TRADE
VIC1,2022/12/02 06:20:00,5125.56,119.50,TRADE
VIC1,2022/12/02 06:25:00,5064.59,106.54,TRADE
VIC1,2022/12/02 06:30:00,5021.72,105.43,TRADE
VIC1,2022/12/02 06:35:00,5077.43,104.38,TRADE
VIC1,2022/12/02 06:40:00,5081.87,105.96,TRADE
VIC1,2022/12/02 06:45:00,5073.09,106.51,TRADE
VIC1,2022/12/02 06:50:00,5052.23,106.26,TRADE
VIC1,2022/12/02 06:55:00,5035.29,105.99,TRADE
VIC1,2022/12/02 07:00:00,4952.9,104.71,TRADE
VIC1,2022/12/02 07:05:00,4820.78,85.25,TRADE
VIC1,2022/12/02 07:10:00,4743.64,42.56,TRADE
VIC1,2022/12/02 07:15:00,4754.68,102.79,TRADE
VIC1,2022/12/02 07:20:00,4736.01,102.82,TRADE
VIC1,2022/12/02 07:25:00,4676.05,8.94,TRADE
VIC1,2022/12/02 07:30:00,4640.51,39.50,TRADE
VIC1,2022/12/02 07:35:00,4622.17,28.08,TRADE
VIC1,2022/12/02 07:40:00,4537.06,40.61,TRADE
VIC1,2022/12/02 07:45:00,4404.02,27.31,TRADE
VIC1,2022/12/02 07:50:00,4372.56,29.40,TRADE
VIC1,2022/12/02 07:55:00,4311.35,27.21,TRADE
VIC1,2022/12/02 08:00:00,4333.7,29.39,TRADE
VIC1,2022/12/02 08:05:00,4210.89,39.15,TRADE
VIC1,2022/12/02 08:10:00,4168.65,8.94,TRADE
VIC1,2022/12/02 08:15:00,4159.63,-11.67,TRADE
VIC1,2022/12/02 08:20:00,4168.75,8.94,TRADE
VIC1,2022/12/02 08:25:00,3996.99,-31.78,TRADE
VIC1,2022/12/02 08:30:00,4005.82,-9.01,TRADE
VIC1,2022/12/02 08:35:00,3970.12,-2.74,TRADE
VIC1,2022/12/02 08:40:00,3908.09,-16.06,TRADE
VIC1,2022/12/02 08:45:00,3751.6,-45,TRADE
VIC1,2022/12/02 08:50:00,3738.57,-29.63,TRADE
VIC1,2022/12/02 08:55:00,3748.61,-28.55,TRADE
VIC1,2022/12/02 09:00:00,3635.53,8.85,TRADE
VIC1,2022/12/02 09:05:00,3624.38,-5.90,TRADE
VIC1,2022/12/02 09:10:00,3616.19,-21.26,TRADE
VIC1,2022/12/02 09:15:00,3547.79,-20,TRADE
VIC1,2022/12/02 09:20:00,3506.28,-14.47,TRADE
VIC1,2022/12/02 09:25:00,3489.43,-20,TRADE
VIC1,2022/12/02 09:30:00,3545.36,-14.82,TRADE
VIC1,2022/12/02 09:35:00,3503.18,-15.56,TRADE
VIC1,2022/12/02 09:40:00,3460.11,-15.50,TRADE
VIC1,2022/12/02 09:45:00,3496.79,-19.56,TRADE
VIC1,2022/12/02 09:50:00,3434.1,-20,TRADE
VIC1,2022/12/02 09:55:00,3335.98,-23.84,TRADE
VIC1,2022/12/02 10:00:00,3310.59,-45,TRADE
VIC1,2022/12/02 10:05:00,3273.07,-20,TRADE
VIC1,2022/12/02 10:10:00,3216.13,-20,TRADE
VIC1,2022/12/02 10:15:00,3217.39,-20.06,TRADE
VIC1,2022/12/02 10:20:00,3224.44,-19.71,TRADE
VIC1,2022/12/02 10:25:00,3190.64,-20,TRADE
VIC1,2022/12/02 10:30:00,3164.07,-20,TRADE
VIC1,2022/12/02 10:35:00,3153.52,-20,TRADE
VIC1,2022/12/02 10:40:00,3137.63,-60,TRADE
VIC1,2022/12/02 10:45:00,3180.22,-54.89,TRADE
VIC1,2022/12/02 10:50:00,3140.14,-36.85,TRADE
VIC1,2022/12/02 10:55:00,3114.04,-20,TRADE
VIC1,2022/12/02 11:00:00,3060.76,-20,TRADE
VIC1,2022/12/02 11:05:00,3091.13,-21.31,TRADE
VIC1,2022/12/02 11:10:00,3086.72,-20,TRADE
VIC1,2022/12/02 11:15:00,3161.32,-21.35,TRADE
VIC1,2022/12/02 11:20:00,3184.64,-20,TRADE
VIC1,2022/12/02 11:25:00,3130.94,-20,TRADE
VIC1,2022/12/02 11:30:00,3182.06,-10.23,TRADE
VIC1,2022/12/02 11:35:00,3181.2,10.67,TRADE
VIC1,2022/12/02 11:40:00,3182.72,-4.82,TRADE
VIC1,2022/12/02 11:45:00,3116.3,-57.40,TRADE
VIC1,2022/12/02 11:50:00,3109.78,-32.87,TRADE
VIC1,2022/12/02 11:55:00,3086.56,-45,TRADE
VIC1,2022/12/02 12:00:00,3140.55,-47.74,TRADE
VIC1,2022/12/02 12:05:00,3138.05,-63.44,TRADE
VIC1,2022/12/02 12:10:00,3150.52,-38.06,TRADE
VIC1,2022/12/02 12:15:00,3136.33,-102.11,TRADE
