REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2022/04/01 02:35:00,3733.66,0.02,TRADE
VIC1,2022/04/01 02:40:00,3694.78,-30.16,TRADE
VIC1,2022/04/01 02:45:00,3632.79,-29.59,TRADE
VIC1,2022/04/01 02:50:00,3671.97,0.02,TRADE
VIC1,2022/04/01 02:55:00,3627.8,-20.34,TRADE
VIC1,2022/04/01 03:00:00,3693.97,7.77,TRADE
VIC1,2022/04/01 03:05:00,3750.53,0.02,TRADE
VIC1,2022/04/01 03:10:00,3729.12,-19.95,TRADE
VIC1,2022/04/01 03:15:00,3735.95,-19.95,TRADE
VIC1,2022/04/01 03:20:00,3682.32,-19.96,TRADE
VIC1,2022/04/01 03:25:00,3702.54,-9.25,TRADE
VIC1,2022/04/01 03:30:00,3721.29,-26.73,TRADE
VIC1,2022/04/01 03:35:00,3760.63,7.80,TRADE
VIC1,2022/04/01 03:40:00,3790.4,8.95,TRADE
VIC1,2022/04/01 03:45:00,3703.99,-31.09,TRADE
VIC1,2022/04/01 03:50:00,3765.73,-25.77,TRADE
VIC1,2022/04/01 03:55:00,3782.92,-30.20,TRADE
VIC1,2022/04/01 04:00:00,3822.47,7.70,TRADE
VIC1,2022/04/01 04:05:00,3874.81,19.18,TRADE
VIC1,2022/04/01 04:10:00,3912.48,2.65,TRADE
VIC1,2022/04/01 04:15:00,3956.66,9.21,TRADE
VIC1,2022/04/01 04:20:00,3920.65,8.95,TRADE
VIC1,2022/04/01 04:25:00,3914.56,8.95,TRADE
VIC1,2022/04/01 04:30:00,3932.25,8.95,TRADE
VIC1,2022/04/01 04:35:00,4018.17,9.21,TRADE
VIC1,2022/04/01 04:40:00,4046.4,9.21,TRADE
VIC1,2022/04/01 04:45:00,4000.67,8.95,TRADE
VIC1,2022/04/01 04:50:00,4044.38,8.95,TRADE
VIC1,2022/04/01 04:55:00,4107.48,9.21,TRADE
VIC1,2022/04/01 05:00:00,4187.72,8.95,TRADE
VIC1,2022/04/01 05:05:00,4282.25,9.21,TRADE
VIC1,2022/04/01 05:10:00,4405.22,20.87,TRADE
VIC1,2022/04/01 05:15:00,4392.74,19.72,TRADE
VIC1,2022/04/01 05:20:00,4424.25,15.59,TRADE
VIC1,2022/04/01 05:25:00,4498.27,25.42,TRADE
VIC1,2022/04/01 05:30:00,4571.9,68.50,TRADE
VIC1,2022/04/01 05:35:00,4649.94,54.51,TRADE
VIC1,2022/04/01 05:40:00,4645.52,19.17,TRADE
VIC1,2022/04/01 05:45:00,4755.8,20.88,TRADE
VIC1,2022/04/01 05:50:00,4760.41,41.88,TRADE
VIC1,2022/04/01 05:55:00,4815.75,39.86,TRADE
VIC1,2022/04/01 06:00:00,4889.18,19.18,TRADE
VIC1,2022/04/01 06:05:00,5024.83,38.59,TRADE
VIC1,2022/04/01 06:10:00,5163.99,64.05,TRADE
VIC1,2022/04/01 06:15:00,5259.56,132.96,TRADE
VIC1,2022/04/01 06:20:00,5259.38,162.62,TRADE
VIC1,2022/04/01 06:25:00,5249.29,147.54,TRADE
VIC1,2022/04/01 06:30:00,5209.14,132.96,TRADE
VIC1,2022/04/01 06:35:00,5408.41,246.20,TRADE
VIC1,2022/04/01 06:40:00,5427.05,260.34,TRADE
VIC1,2022/04/01 06:45:00,5376.96,182.50,TRADE
VIC1,2022/04/01 06:50:00,5350.89,172.10,TRADE
VIC1,2022/04/01 06:55:00,5395.98,258.13,TRADE
VIC1,2022/04/01 07:00:00,5419.3,258.91,TRADE
VIC1,2022/04/01 07:05:00,5165.75,66.78,TRADE
VIC1,2022/04/01 07:10:00,5346.41,255.36,TRADE
VIC1,2022/04/01 07:15:00,5274.66,108.31,TRADE
VIC1,2022/04/01 07:20:00,5280.12,86.15,TRADE
VIC1,2022/04/01 07:25:00,5270.78,70.86,TRADE
VIC1,2022/04/01 07:30:00,5178.01,68.23,TRADE
VIC1,2022/04/01 07:35:00,5159.56,61.33,TRADE
VIC1,2022/04/01 07:40:00,5203.89,61.67,TRADE
VIC1,2022/04/01 07:45:00,5178.39,19.17,TRADE
VIC1,2022/04/01 07:50:00,5146.98,-2.93,TRADE
VIC1,2022/04/01 07:55:00,5065.02,-2.39,TRADE
VIC1,2022/04/01 08:00:00,4969.94,-2.61,TRADE
VIC1,2022/04/01 08:05:00,5033.62,21.22,TRADE
VIC1,2022/04/01 08:10:00,5099.61,8.95,TRADE
VIC1,2022/04/01 08:15:00,5060.81,1.34,TRADE
VIC1,2022/04/01 08:20:00,4982.08,-34.91,TRADE
VIC1,2022/04/01 08:25:00,5086.59,8.95,TRADE
VIC1,2022/04/01 08:30:00,5018.39,8.95,TRADE
VIC1,2022/04/01 08:35:00,4957.51,29.45,TRADE
VIC1,2022/04/01 08:40:00,4918.24,-3.59,TRADE
VIC1,2022/04/01 08:45:00,4769.04,-48.46,TRADE
VIC1,2022/04/01 08:50:00,4679.46,-38.50,TRADE
VIC1,2022/04/01 08:55:00,4669.72,-37,TRADE
VIC1,2022/04/01 09:00:00,4579.17,-37.73,TRADE
VIC1,2022/04/01 09:05:00,4514.78,-37,TRADE
VIC1,2022/04/01 09:10:00,4377.62,-20,TRADE
VIC1,2022/04/01 09:15:00,4389.22,-20,TRADE
VIC1,2022/04/01 09:20:00,4372.07,-37.73,TRADE
VIC1,2022/04/01 09:25:00,4252.89,-44.80,TRADE
VIC1,2022/04/01 09:30:00,4327.69,-44.80,TRADE
VIC1,2022/04/01 09:35:00,4269.94,-45.01,TRADE
VIC1,2022/04/01 09:40:00,4290.45,-51.68,TRADE
VIC1,2022/04/01 09:45:00,4348.05,-44,TRADE
VIC1,2022/04/01 09:50:00,4292.95,-45.01,TRADE
VIC1,2022/04/01 09:55:00,4192.79,-51.68,TRADE
VIC1,2022/04/01 10:00:00,4166.24,-44,TRADE
VIC1,2022/04/01 10:05:00,4154.29,-44.97,TRADE
VIC1,2022/04/01 10:10:00,4144.42,-51.68,TRADE
VIC1,2022/04/01 10:15:00,4109.34,-38.50,TRADE
VIC1,2022/04/01 10:20:00,4018.07,-38.50,TRADE
VIC1,2022/04/01 10:25:00,4027.09,-44,TRADE
VIC1,2022/04/01 10:30:00,4090.65,-38.50,TRADE
VIC1,2022/04/01 10:35:00,4033.53,-38.50,TRADE
VIC1,2022/04/01 10:40:00,3987.43,-44,TRADE
VIC1,2022/04/01 10:45:00,4111.92,-38.06,TRADE
VIC1,2022/04/01 10:50:00,4087.01,-36.85,TRADE
VIC1,2022/04/01 10:55:00,4083.6,-21.03,TRADE
VIC1,2022/04/01 11:00:00,4079.51,-39.76,TRADE
VIC1,2022/04/01 11:05:00,3981.16,-46.97,TRADE
VIC1,2022/04/01 11:10:00,3941.69,-39.35,TRADE
VIC1,2022/04/01 11:15:00,3948.26,-45.84,TRADE
VIC1,2022/04/01 11:20:00,3911.26,-46.64,TRADE
VIC1,2022/04/01 11:25:00,3922.84,-39.55,TRADE
VIC1,2022/04/01 11:30:00,3836.23,-46.95,TRADE
VIC1,2022/04/01 11:35:00,3920.52,-45.05,TRADE
VIC1,2022/04/01 11:40:00,3880.27,-40.70,TRADE
VIC1,2022/04/01 11:45:00,3836.29,-41.51,TRADE
VIC1,2022/04/01 11:50:00,3756.91,-40.66,TRADE
VIC1,2022/04/01 11:55:00,3737.57,-45.05,TRADE
VIC1,2022/04/01 12:00:00,3797.59,-45.05,TRADE
VIC1,2022/04/01 12:05:00,3711.05,-45.05,TRADE
VIC1,2022/04/01 12:10:00,3679.6,-45.05,TRADE
VIC1,2022/04/01 12:15:00,3736.32,-40.22,TRADE
VIC1,2022/04/01 12:20:00,3726.27,-45.05,TRADE
VIC1,2022/04/01 12:25:00,3675.92,-45.05,TRADE
VIC1,2022/04/01 12:30:00,3598.92,-45.05,TRADE
VIC1,2022/04/01 12:35:00,3586.42,-45.05,TRADE
VIC1,2022/04/01 12:40:00,3608.01,-45.05,TRADE
VIC1,2022/04/01 12:45:00,3708.45,-41.46,TRADE
VIC1,2022/04/01 12:50:00,3717,-41.97,TRADE
VIC1,2022/04/01 12:55:00,3682.27,-41.63,TRADE
VIC1,2022/04/01 13:00:00,3676.87,-41.46,TRADE
VIC1,2022/04/01 13:05:00,3665.95,-39.78,TRADE
VIC1,2022/04/01 13:10:00,3668.9,-40.57,TRADE
VIC1,2022/04/01 13:15:00,3719.4,-41.68,TRADE
VIC1,2022/04/01 13:20:00,3680.36,-41.68,TRADE
VIC1,2022/04/01 13:25:00,3728.91,-41.68,TRADE
VIC1,2022/04/01 13:30:00,3816.24,-40.92,TRADE
VIC1,2022/04/01 13:35:00,3884.29,-35.17,TRADE
VIC1,2022/04/01 13:40:00,3873.2,-36.85,TRADE
VIC1,2022/04/01 13:45:00,3858.48,-45.05,TRADE
VIC1,2022/04/01 13:50:00,3838.23,-38.55,TRADE
VIC1,2022/04/01 13:55:00,3877.94,-43.77,TRADE
VIC1,2022/04/01 14:00:00,3817.11,-45.05,TRADE
VIC1,2022/04/01 14:05:00,3831.26,-40.58,TRADE
VIC1,2022/04/01 14:10:00,3805.32,-41.70,TRADE
VIC1,2022/04/01 14:15:00,3823.69,-39.83,TRADE
VIC1,2022/04/01 14:20:00,3845.02,-40.60,TRADE
VIC1,2022/04/01 14:25:00,3880.29,-41.70,TRADE
VIC1,2022/04/01 14:30:00,3807.98,-40.59,TRADE
VIC1,2022/04/01 14:35:00,3768.66,-45.05,TRADE
VIC1,2022/04/01 14:40:00,3813.61,-41.46,TRADE
VIC1,2022/04/01 14:45:00,3796.14,-41.01,TRADE
VIC1,2022/04/01 14:50:00,3834.99,-43.13,TRADE
VIC1,2022/04/01 14:55:00,3785.45,-45.05,TRADE
VIC1,2022/04/01 15:00:00,3763.13,-45.05,TRADE
VIC1,2022/04/01 15:05:00,3785.99,-45.05,TRADE
VIC1,2022/04/01 15:10:00,3821.13,-45.05,TRADE
VIC1,2022/04/01 15:15:00,3832.22,-45.05,TRADE
VIC1,2022/04/01 15:20:00,4008.93,-45.05,TRADE
VIC1,2022/04/01 15:25:00,4026.72,-41.82,TRADE
VIC1,2022/04/01 15:30:00,3975.72,-45.05,TRADE
VIC1,2022/04/01 15:35:00,4044.5,-45.05,TRADE
VIC1,2022/04/01 15:40:00,4053.15,-45.05,TRADE
VIC1,2022/04/01 15:45:00,4092.46,-41.89,TRADE
VIC1,2022/04/01 15:50:00,4129.61,-45.05,TRADE
VIC1,2022/04/01 15:55:00,4153.05,-43.54,TRADE
VIC1,2022/04/01 16:00:00,4133.66,-45.05,TRADE
VIC1,2022/04/01 16:05:00,4237.38,-45.05,TRADE
VIC1,2022/04/01 16:10:00,4227.92,-45.05,TRADE
VIC1,2022/04/01 16:15:00,4401.32,-36.85,TRADE
VIC1,2022/04/01 16:20:00,4426.59,-42.49,TRADE
VIC1,2022/04/01 16:25:00,4421.9,-24.20,TRADE
VIC1,2022/04/01 16:30:00,4426.43,-29.76,TRADE
VIC1,2022/04/01 16:35:00,4500.6,8.95,TRADE
VIC1,2022/04/01 16:40:00,4559.56,-15.77,TRADE
VIC1,2022/04/01 16:45:00,4642.07,-19.64,TRADE
VIC1,2022/04/01 16:50:00,4687.08,14.55,TRADE
VIC1,2022/04/01 16:55:00,4652.31,8.95,TRADE
VIC1,2022/04/01 17:00:00,4720.92,19.63,TRADE
VIC1,2022/04/01 17:05:00,4800.2,8.95,TRADE
VIC1,2022/04/01 17:10:00,4759.66,-23.97,TRADE
VIC1,2022/04/01 17:15:00,4860.16,8.95,TRADE
VIC1,2022/04/01 17:20:00,4964.47,12.92,TRADE
VIC1,2022/04/01 17:25:00,4880.57,8.95,TRADE
VIC1,2022/04/01 17:30:00,4942.53,8.95,TRADE
VIC1,2022/04/01 17:35:00,5042.3,36.84,TRADE
VIC1,2022/04/01 17:40:00,5066.43,8.95,TRADE
VIC1,2022/04/01 17:45:00,5069.38,8.95,TRADE
VIC1,2022/04/01 17:50:00,5124.36,32.15,TRADE
VIC1,2022/04/01 17:55:00,5173.18,35.89,TRADE
VIC1,2022/04/01 18:00:00,5190.89,156.98,TRADE
VIC1,2022/04/01 18:05:00,5219.25,240.05,TRADE
VIC1,2022/04/01 18:10:00,5131.42,108.28,TRADE
VIC1,2022/04/01 18:15:00,5168.83,229.42,TRADE
VIC1,2022/04/01 18:20:00,5155.06,228.01,TRADE
VIC1,2022/04/01 18:25:00,5125.98,230.20,TRADE
VIC1,2022/04/01 18:30:00,5120.45,232.41,TRADE
VIC1,2022/04/01 18:35:00,5143.46,254.31,TRADE
VIC1,2022/04/01 18:40:00,5173.62,235.70,TRADE
VIC1,2022/04/01 18:45:00,5160.93,239.75,TRADE
VIC1,2022/04/01 18:50:00,5182,231.46,TRADE
VIC1,2022/04/01 18:55:00,5128.06,229.85,TRADE
VIC1,2022/04/01 19:00:00,5115.26,231.98,TRADE
VIC1,2022/04/01 19:05:00,5077.95,255.37,TRADE
VIC1,2022/04/01 19:10:00,5073.96,173.06,TRADE
VIC1,2022/04/01 19:15:00,5037.27,234.97,TRADE
VIC1,2022/04/01 19:20:00,5012.59,212.78,TRADE
VIC1,2022/04/01 19:25:00,5028.26,211,TRADE
VIC1,2022/04/01 19:30:00,4985.85,129.46,TRADE
VIC1,2022/04/01 19:35:00,4975.34,167.15,TRADE
VIC1,2022/04/01 19:40:00,4924.28,152.38,TRADE
VIC1,2022/04/01 19:45:00,4931.04,109.78,TRADE
VIC1,2022/04/01 19:50:00,4906.83,82.53,TRADE
VIC1,2022/04/01 19:55:00,4892.54,82.53,TRADE
VIC1,2022/04/01 20:00:00,4838.93,75.47,TRADE
VIC1,2022/04/01 20:05:00,4798.81,82.53,TRADE
VIC1,2022/04/01 20:10:00,4820.03,82.53,TRADE
VIC1,2022/04/01 20:15:00,4798.66,88.74,TRADE
VIC1,2022/04/01 20:20:00,4772.29,76.45,TRADE
VIC1,2022/04/01 20:25:00,4728.16,74.71,TRADE
VIC1,2022/04/01 20:30:00,4687.21,70.55,TRADE
VIC1,2022/04/01 20:35:00,4694.39,70.64,TRADE
VIC1,2022/04/01 20:40:00,4689.54,67,TRADE
VIC1,2022/04/01 20:45:00,4681.1,76.65,TRADE
VIC1,2022/04/01 20:50:00,4644.1,66.87,TRADE
VIC1,2022/04/01 20:55:00,4666.23,68.09,TRADE
VIC1,2022/04/01 21:00:00,4618.28,66.99,TRADE
VIC1,2022/04/01 21:05:00,4591.08,8.95,TRADE
VIC1,2022/04/01 21:10:00,4596.97,8.95,TRADE
VIC1,2022/04/01 21:15:00,4580.7,28.41,TRADE
VIC1,2022/04/01 21:20:00,4547.61,20.30,TRADE
VIC1,2022/04/01 21:25:00,4511.7,20.28,TRADE
VIC1,2022/04/01 21:30:00,4482.07,20.28,TRADE
VIC1,2022/04/01 21:35:00,4428.67,19.18,TRADE
VIC1,2022/04/01 21:40:00,4394.48,30.78,TRADE
VIC1,2022/04/01 21:45:00,4310.26,8.95,TRADE
VIC1,2022/04/01 21:50:00,4282.61,8.95,TRADE
VIC1,2022/04/01 21:55:00,4253.89,19.18,TRADE
VIC1,2022/04/01 22:00:00,4256.04,19.18,TRADE
VIC1,2022/04/01 22:05:00,4226.29,-3.01,TRADE
VIC1,2022/04/01 22:10:00,4204.87,55.76,TRADE
VIC1,2022/04/01 22:15:00,4198.61,19.18,TRADE
VIC1,2022/04/01 22:20:00,4193.6,8.95,TRADE
VIC1,2022/04/01 22:25:00,4218.11,19.18,TRADE
VIC1,2022/04/01 22:30:00,4210.07,-13.95,TRADE
VIC1,2022/04/01 22:35:00,4160.44,16.77,TRADE
VIC1,2022/04/01 22:40:00,4152.71,19.18,TRADE
VIC1,2022/04/01 22:45:00,4163.1,19.18,TRADE
VIC1,2022/04/01 22:50:00,4169.18,-23.09,TRADE
VIC1,2022/04/01 22:55:00,4158.59,35.05,TRADE
VIC1,2022/04/01 23:00:00,4124.35,8.95,TRADE
VIC1,2022/04/01 23:05:00,4257.35,51.86,TRADE
VIC1,2022/04/01 23:10:00,4334.49,65.79,TRADE
VIC1,2022/04/01 23:15:00,4372.7,66.59,TRADE
VIC1,2022/04/01 23:20:00,4405.26,70.55,TRADE
VIC1,2022/04/01 23:25:00,4398.93,48.68,TRADE
VIC1,2022/04/01 23:30:00,4421.42,55.94,TRADE
VIC1,2022/04/01 23:35:00,4369.77,55.94,TRADE
VIC1,2022/04/01 23:40:00,4361.47,68.07,TRADE
VIC1,2022/04/01 23:45:00,4299.61,55.94,TRADE
VIC1,2022/04/01 23:50:00,4284.76,82.53,TRADE
VIC1,2022/04/01 23:55:00,4249.97,61.42,TRADE
VIC1,2022/04/02 00:00:00,4220.89,82.62,TRADE
VIC1,2022/04/02 00:05:00,4214.09,8.95,TRADE
VIC1,2022/04/02 00:10:00,4168.59,46.74,TRADE
VIC1,2022/04/02 00:15:00,4128.37,36.27,TRADE
VIC1,2022/04/02 00:20:00,4126.15,44.15,TRADE
VIC1,2022/04/02 00:25:00,4100.4,10.48,TRADE
VIC1,2022/04/02 00:30:00,4066.05,8.95,TRADE
VIC1,2022/04/02 00:35:00,4069.05,11.86,TRADE
VIC1,2022/04/02 00:40:00,4063.14,30.51,TRADE
VIC1,2022/04/02 00:45:00,4033.05,-9.07,TRADE
VIC1,2022/04/02 00:50:00,4006.63,8.95,TRADE
VIC1,2022/04/02 00:55:00,3999.22,8.95,TRADE
VIC1,2022/04/02 01:00:00,4034.87,13.40,TRADE
VIC1,2022/04/02 01:05:00,4014.12,35.96,TRADE
VIC1,2022/04/02 01:10:00,4008.72,61.05,TRADE
VIC1,2022/04/02 01:15:00,3957.93,19.18,TRADE
VIC1,2022/04/02 01:20:00,3947.79,62,TRADE
VIC1,2022/04/02 01:25:00,3920.38,49.50,TRADE
VIC1,2022/04/02 01:30:00,3901.99,63.22,TRADE
VIC1,2022/04/02 01:35:00,3892.36,51.07,TRADE
VIC1,2022/04/02 01:40:00,3849.65,43.34,TRADE
VIC1,2022/04/02 01:45:00,3835.8,44.71,TRADE
VIC1,2022/04/02 01:50:00,3813.87,19.18,TRADE
VIC1,2022/04/02 01:55:00,3793.58,19.18,TRADE
VIC1,2022/04/02 02:00:00,3743.63,19.18,TRADE
VIC1,2022/04/02 02:05:00,3751.14,19.18,TRADE
VIC1,2022/04/02 02:10:00,3765.42,19.18,TRADE
VIC1,2022/04/02 02:15:00,3723.71,19.18,TRADE
VIC1,2022/04/02 02:20:00,3716.82,19.18,TRADE
VIC1,2022/04/02 02:25:00,3736.28,22.46,TRADE
VIC1,2022/04/02 02:30:00,3766.26,29.82,TRADE
VIC1,2022/04/02 02:35:00,3714.05,19.18,TRADE
VIC1,2022/04/02 02:40:00,3738.61,29.58,TRADE
VIC1,2022/04/02 02:45:00,3731.07,27.74,TRADE
VIC1,2022/04/02 02:50:00,3729.64,19.18,TRADE
VIC1,2022/04/02 02:55:00,3716.96,33.96,TRADE
VIC1,2022/04/02 03:00:00,3727.36,33.28,TRADE
VIC1,2022/04/02 03:05:00,3758.94,19.18,TRADE
VIC1,2022/04/02 03:10:00,3725.68,31.16,TRADE
VIC1,2022/04/02 03:15:00,3723.75,19.18,TRADE
VIC1,2022/04/02 03:20:00,3743.11,19.18,TRADE
VIC1,2022/04/02 03:25:00,3706.81,19.18,TRADE
VIC1,2022/04/02 03:30:00,3729.86,19.18,TRADE
VIC1,2022/04/02 03:35:00,3733.08,19.18,TRADE
VIC1,2022/04/02 03:40:00,3727.23,19.18,TRADE
VIC1,2022/04/02 03:45:00,3740.69,19.18,TRADE
VIC1,2022/04/02 03:50:00,3693.72,19.18,TRADE
VIC1,2022/04/02 03:55:00,3729.11,8.95,TRADE
VIC1,2022/04/02 04:00:00,3705.7,8.95,TRADE
VIC1,2022/04/02 04:05:00,3728,8.95,TRADE
VIC1,2022/04/02 04:10:00,3734.66,8.95,TRADE
VIC1,2022/04/02 04:15:00,3740.42,23.35,TRADE
VIC1,2022/04/02 04:20:00,3766.98,29.54,TRADE
VIC1,2022/04/02 04:25:00,3770.45,29.03,TRADE
VIC1,2022/04/02 04:30:00,3793.37,28.81,TRADE
VIC1,2022/04/02 04:35:00,3837.73,28.80,TRADE
VIC1,2022/04/02 04:40:00,3824.46,28.68,TRADE
VIC1,2022/04/02 04:45:00,3820.49,30.30,TRADE
VIC1,2022/04/02 04:50:00,3843.58,23.65,TRADE
VIC1,2022/04/02 04:55:00,3828.27,8.95,TRADE
VIC1,2022/04/02 05:00:00,3887.97,30.19,TRADE
VIC1,2022/04/02 05:05:00,3924.33,17.44,TRADE
VIC1,2022/04/02 05:10:00,3984.76,92.14,TRADE
VIC1,2022/04/02 05:15:00,3960.65,16.99,TRADE
VIC1,2022/04/02 05:20:00,3967.93,19.18,TRADE
VIC1,2022/04/02 05:25:00,3957.89,37.88,TRADE
VIC1,2022/04/02 05:30:00,3998.35,70.88,TRADE
VIC1,2022/04/02 05:35:00,4035.53,70.75,TRADE
VIC1,2022/04/02 05:40:00,4079.34,67.63,TRADE
VIC1,2022/04/02 05:45:00,4094.52,70.32,TRADE
VIC1,2022/04/02 05:50:00,4076.22,68.56,TRADE
VIC1,2022/04/02 05:55:00,4153.24,72.20,TRADE
VIC1,2022/04/02 06:00:00,4147.29,95,TRADE
VIC1,2022/04/02 06:05:00,4202.35,237.50,TRADE
VIC1,2022/04/02 06:10:00,4291.9,162.65,TRADE
VIC1,2022/04/02 06:15:00,4270.83,98.78,TRADE
VIC1,2022/04/02 06:20:00,4330.86,182.26,TRADE
VIC1,2022/04/02 06:25:00,4356.61,156.63,TRADE
VIC1,2022/04/02 06:30:00,4383.01,232.18,TRADE
VIC1,2022/04/02 06:35:00,4416.55,258.64,TRADE
VIC1,2022/04/02 06:40:00,4461.11,243.93,TRADE
VIC1,2022/04/02 06:45:00,4435.37,250.13,TRADE
VIC1,2022/04/02 06:50:00,4372.87,172.73,TRADE
VIC1,2022/04/02 06:55:00,4406.75,241.84,TRADE
VIC1,2022/04/02 07:00:00,4416.42,168.73,TRADE
VIC1,2022/04/02 07:05:00,4407.37,124.20,TRADE
VIC1,2022/04/02 07:10:00,4421.27,153.54,TRADE
VIC1,2022/04/02 07:15:00,4466.41,98.78,TRADE
VIC1,2022/04/02 07:20:00,4452.28,89.63,TRADE
VIC1,2022/04/02 07:25:00,4479.86,85.48,TRADE
VIC1,2022/04/02 07:30:00,4473.41,71.62,TRADE
VIC1,2022/04/02 07:35:00,4484.41,98.07,TRADE
VIC1,2022/04/02 07:40:00,4522.61,113.07,TRADE
VIC1,2022/04/02 07:45:00,4563.86,119.08,TRADE
VIC1,2022/04/02 07:50:00,4602.88,122.44,TRADE
VIC1,2022/04/02 07:55:00,4591.06,83.88,TRADE
VIC1,2022/04/02 08:00:00,4601.7,83.48,TRADE
VIC1,2022/04/02 08:05:00,4657.47,118.52,TRADE
VIC1,2022/04/02 08:10:00,4680.01,133.03,TRADE
VIC1,2022/04/02 08:15:00,4663.92,121.58,TRADE
VIC1,2022/04/02 08:20:00,4655.57,121.52,TRADE
VIC1,2022/04/02 08:25:00,4665.13,111.50,TRADE
VIC1,2022/04/02 08:30:00,4639.44,124.75,TRADE
VIC1,2022/04/02 08:35:00,4618.07,154.99,TRADE
VIC1,2022/04/02 08:40:00,4571.48,178.15,TRADE
VIC1,2022/04/02 08:45:00,4568.6,137.98,TRADE
VIC1,2022/04/02 08:50:00,4531.88,122.84,TRADE
VIC1,2022/04/02 08:55:00,4531.86,98.78,TRADE
VIC1,2022/04/02 09:00:00,4553.5,85.58,TRADE
VIC1,2022/04/02 09:05:00,4551.98,112.34,TRADE
VIC1,2022/04/02 09:10:00,4549.98,115.95,TRADE
VIC1,2022/04/02 09:15:00,4526.68,116.12,TRADE
VIC1,2022/04/02 09:20:00,4521.18,107.31,TRADE
VIC1,2022/04/02 09:25:00,4521.43,76.10,TRADE
VIC1,2022/04/02 09:30:00,4537.89,70.38,TRADE
VIC1,2022/04/02 09:35:00,4533.96,14.66,TRADE
VIC1,2022/04/02 09:40:00,4472.8,0,TRADE
VIC1,2022/04/02 09:45:00,4452.95,15.34,TRADE
VIC1,2022/04/02 09:50:00,4464.35,0,TRADE
VIC1,2022/04/02 09:55:00,4514.83,8.95,TRADE
VIC1,2022/04/02 10:00:00,4465.42,8.95,TRADE
VIC1,2022/04/02 10:05:00,4514.79,6.76,TRADE
VIC1,2022/04/02 10:10:00,4470.63,8.95,TRADE
VIC1,2022/04/02 10:15:00,4569.62,68.54,TRADE
VIC1,2022/04/02 10:20:00,4563.72,0,TRADE
VIC1,2022/04/02 10:25:00,4585.68,3.67,TRADE
VIC1,2022/04/02 10:30:00,4592.67,8.95,TRADE
VIC1,2022/04/02 10:35:00,4534.84,8.95,TRADE
VIC1,2022/04/02 10:40:00,4484.65,0,TRADE
VIC1,2022/04/02 10:45:00,4500.31,20.28,TRADE
VIC1,2022/04/02 10:50:00,4542.61,10.60,TRADE
VIC1,2022/04/02 10:55:00,4568.58,20.28,TRADE
VIC1,2022/04/02 11:00:00,4441.05,20.28,TRADE
VIC1,2022/04/02 11:05:00,4513.86,20.28,TRADE
VIC1,2022/04/02 11:10:00,4544.25,22.49,TRADE
VIC1,2022/04/02 11:15:00,4515.53,19.18,TRADE
VIC1,2022/04/02 11:20:00,4482.38,18.84,TRADE
VIC1,2022/04/02 11:25:00,4396.43,-10.92,TRADE
VIC1,2022/04/02 11:30:00,4400.77,-20,TRADE
VIC1,2022/04/02 11:35:00,4392.3,-34.45,TRADE
VIC1,2022/04/02 11:40:00,4360.41,-40.82,TRADE
VIC1,2022/04/02 11:45:00,4343.64,-34.45,TRADE
VIC1,2022/04/02 11:50:00,4336.98,0,TRADE
VIC1,2022/04/02 11:55:00,4275.22,-34.45,TRADE
VIC1,2022/04/02 12:00:00,4397.27,19.92,TRADE
