REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2022/01/01 03:00:00,3979.41,73,TRADE
VIC1,2022/01/01 03:05:00,4003.12,91.61,TRADE
VIC1,2022/01/01 03:10:00,4007.23,93.93,TRADE
VIC1,2022/01/01 03:15:00,3952.57,93.63,TRADE
VIC1,2022/01/01 03:20:00,3930.26,81.92,TRADE
VIC1,2022/01/01 03:25:00,3931.96,58.13,TRADE
VIC1,2022/01/01 03:30:00,3938.57,58.13,TRADE
VIC1,2022/01/01 03:35:00,3907.29,40.49,TRADE
VIC1,2022/01/01 03:40:00,3964.75,53.58,TRADE
VIC1,2022/01/01 03:45:00,3936.05,26.61,TRADE
VIC1,2022/01/01 03:50:00,3917.99,51.60,TRADE
VIC1,2022/01/01 03:55:00,3923.21,52.74,TRADE
VIC1,2022/01/01 04:00:00,3921.13,58.61,TRADE
VIC1,2022/01/01 04:05:00,3942.35,62.56,TRADE
VIC1,2022/01/01 04:10:00,3931.3,61.18,TRADE
VIC1,2022/01/01 04:15:00,3907.74,60.94,TRADE
VIC1,2022/01/01 04:20:00,3913.42,58.44,TRADE
VIC1,2022/01/01 04:25:00,3933.53,60.95,TRADE
VIC1,2022/01/01 04:30:00,3941.4,61.60,TRADE
VIC1,2022/01/01 04:35:00,3950.79,60.57,TRADE
VIC1,2022/01/01 04:40:00,3979.51,61.43,TRADE
VIC1,2022/01/01 04:45:00,3948.59,41.62,TRADE
VIC1,2022/01/01 04:50:00,3958.29,34.90,TRADE
VIC1,2022/01/01 04:55:00,3938.36,34.95,TRADE
VIC1,2022/01/01 05:00:00,3959.03,55.51,TRADE
VIC1,2022/01/01 05:05:00,3950.21,34.95,TRADE
VIC1,2022/01/01 05:10:00,3897.26,34.95,TRADE
VIC1,2022/01/01 05:15:00,3957.32,56.59,TRADE
VIC1,2022/01/01 05:20:00,3921.48,62.55,TRADE
VIC1,2022/01/01 05:25:00,3921.93,34.95,TRADE
VIC1,2022/01/01 05:30:00,3925.68,55.53,TRADE
VIC1,2022/01/01 05:35:00,3918.59,34.95,TRADE
VIC1,2022/01/01 05:40:00,3900.22,38.81,TRADE
VIC1,2022/01/01 05:45:00,3877.14,19.18,TRADE
VIC1,2022/01/01 05:50:00,3848.28,34.95,TRADE
VIC1,2022/01/01 05:55:00,3874.77,26.45,TRADE
VIC1,2022/01/01 06:00:00,3846.8,16.05,TRADE
VIC1,2022/01/01 06:05:00,3841.33,20.31,TRADE
VIC1,2022/01/01 06:10:00,3852.15,34.95,TRADE
VIC1,2022/01/01 06:15:00,3859.55,34.95,TRADE
VIC1,2022/01/01 06:20:00,3872.63,23.16,TRADE
VIC1,2022/01/01 06:25:00,3848.8,19.19,TRADE
VIC1,2022/01/01 06:30:00,3862.31,0.60,TRADE
VIC1,2022/01/01 06:35:00,3866.24,9.90,TRADE
VIC1,2022/01/01 06:40:00,3839.3,0.64,TRADE
VIC1,2022/01/01 06:45:00,3887.73,21.18,TRADE
VIC1,2022/01/01 06:50:00,3905.74,16.66,TRADE
VIC1,2022/01/01 06:55:00,3929.91,17.46,TRADE
VIC1,2022/01/01 07:00:00,3851.16,0,TRADE
VIC1,2022/01/01 07:05:00,3832.53,-0.89,TRADE
VIC1,2022/01/01 07:10:00,3859.61,17.01,TRADE
VIC1,2022/01/01 07:15:00,3869.03,12.41,TRADE
VIC1,2022/01/01 07:20:00,3872.67,17.49,TRADE
VIC1,2022/01/01 07:25:00,3945.62,23.11,TRADE
VIC1,2022/01/01 07:30:00,3914.09,24.11,TRADE
VIC1,2022/01/01 07:35:00,3871.13,26.29,TRADE
VIC1,2022/01/01 07:40:00,3908.28,23.67,TRADE
VIC1,2022/01/01 07:45:00,3906.37,19.19,TRADE
VIC1,2022/01/01 07:50:00,3916.71,18.11,TRADE
VIC1,2022/01/01 07:55:00,3908.01,19.18,TRADE
VIC1,2022/01/01 08:00:00,3934.66,19.19,TRADE
VIC1,2022/01/01 08:05:00,3986.06,19.19,TRADE
VIC1,2022/01/01 08:10:00,4020.29,19.19,TRADE
VIC1,2022/01/01 08:15:00,4029.08,15.05,TRADE
VIC1,2022/01/01 08:20:00,4064.29,20.28,TRADE
VIC1,2022/01/01 08:25:00,4090.8,19.19,TRADE
VIC1,2022/01/01 08:30:00,4121.25,20.28,TRADE
VIC1,2022/01/01 08:35:00,4156.8,20.28,TRADE
VIC1,2022/01/01 08:40:00,4151.52,31.03,TRADE
VIC1,2022/01/01 08:45:00,4166.83,20.28,TRADE
VIC1,2022/01/01 08:50:00,4196.31,20.28,TRADE
VIC1,2022/01/01 08:55:00,4193.03,20.28,TRADE
VIC1,2022/01/01 09:00:00,4215.04,20.95,TRADE
VIC1,2022/01/01 09:05:00,4283.77,34.95,TRADE
VIC1,2022/01/01 09:10:00,4313.98,54.11,TRADE
VIC1,2022/01/01 09:15:00,4345.33,50.69,TRADE
VIC1,2022/01/01 09:20:00,4332.36,20.28,TRADE
VIC1,2022/01/01 09:25:00,4358.85,27.05,TRADE
VIC1,2022/01/01 09:30:00,4387.02,19.18,TRADE
VIC1,2022/01/01 09:35:00,4410.7,19.18,TRADE
VIC1,2022/01/01 09:40:00,4468.6,18.92,TRADE
VIC1,2022/01/01 09:45:00,4517.77,19.18,TRADE
VIC1,2022/01/01 09:50:00,4521.78,10.89,TRADE
VIC1,2022/01/01 09:55:00,4591.96,19.19,TRADE
VIC1,2022/01/01 10:00:00,4615.72,19.19,TRADE
VIC1,2022/01/01 10:05:00,4667.57,19.12,TRADE
VIC1,2022/01/01 10:10:00,4698.39,18.83,TRADE
VIC1,2022/01/01 10:15:00,4711.13,19.18,TRADE
VIC1,2022/01/01 10:20:00,4759.17,20.28,TRADE
VIC1,2022/01/01 10:25:00,4755.95,26.24,TRADE
VIC1,2022/01/01 10:30:00,4782.6,25.32,TRADE
VIC1,2022/01/01 10:35:00,4809.66,19.23,TRADE
VIC1,2022/01/01 10:40:00,4896.76,44.28,TRADE
VIC1,2022/01/01 10:45:00,4906.69,44.25,TRADE
VIC1,2022/01/01 10:50:00,4941.36,20.28,TRADE
VIC1,2022/01/01 10:55:00,5055.96,65.89,TRADE
VIC1,2022/01/01 11:00:00,5119.98,95.85,TRADE
VIC1,2022/01/01 11:05:00,5065.63,89.16,TRADE
VIC1,2022/01/01 11:10:00,5051.21,82.78,TRADE
VIC1,2022/01/01 11:15:00,5027.7,55,TRADE
VIC1,2022/01/01 11:20:00,5094.33,58.30,TRADE
VIC1,2022/01/01 11:25:00,5122.6,64.59,TRADE
VIC1,2022/01/01 11:30:00,5163.89,55.77,TRADE
VIC1,2022/01/01 11:35:00,5205.17,60.23,TRADE
VIC1,2022/01/01 11:40:00,5193.05,65.01,TRADE
VIC1,2022/01/01 11:45:00,5207.24,65.01,TRADE
VIC1,2022/01/01 11:50:00,5208.16,65.01,TRADE
VIC1,2022/01/01 11:55:00,5247.48,66.85,TRADE
VIC1,2022/01/01 12:00:00,5235.18,97.60,TRADE
VIC1,2022/01/01 12:05:00,5275.33,87.94,TRADE
VIC1,2022/01/01 12:10:00,5297.39,79.77,TRADE
VIC1,2022/01/01 12:15:00,5331.95,101.12,TRADE
VIC1,2022/01/01 12:20:00,5350.96,89.44,TRADE
VIC1,2022/01/01 12:25:00,5360.44,78.57,TRADE
VIC1,2022/01/01 12:30:00,5361.15,65.01,TRADE
VIC1,2022/01/01 12:35:00,5361.85,78.74,TRADE
VIC1,2022/01/01 12:40:00,5400.3,77.48,TRADE
VIC1,2022/01/01 12:45:00,5396.87,79.29,TRADE
VIC1,2022/01/01 12:50:00,5371.4,65.30,TRADE
VIC1,2022/01/01 12:55:00,5413.23,65.97,TRADE
VIC1,2022/01/01 13:00:00,5458.6,79.51,TRADE
VIC1,2022/01/01 13:05:00,5492.47,65.01,TRADE
VIC1,2022/01/01 13:10:00,5574.97,74.41,TRADE
VIC1,2022/01/01 13:15:00,5635.55,75.62,TRADE
VIC1,2022/01/01 13:20:00,5646.51,68.75,TRADE
VIC1,2022/01/01 13:25:00,5678.04,104.38,TRADE
VIC1,2022/01/01 13:30:00,5685.97,76.28,TRADE
VIC1,2022/01/01 13:35:00,5621.84,71.52,TRADE
VIC1,2022/01/01 13:40:00,5617.91,71.44,TRADE
VIC1,2022/01/01 13:45:00,5643,109.06,TRADE
VIC1,2022/01/01 13:50:00,5609.43,71.57,TRADE
VIC1,2022/01/01 13:55:00,5634.04,124.23,TRADE
VIC1,2022/01/01 14:00:00,5687.76,95.93,TRADE
VIC1,2022/01/01 14:05:00,5747.1,75.10,TRADE
VIC1,2022/01/01 14:10:00,5746.5,65.95,TRADE
VIC1,2022/01/01 14:15:00,5739.34,67.52,TRADE
VIC1,2022/01/01 14:20:00,5735.74,100.67,TRADE
VIC1,2022/01/01 14:25:00,5680.72,121.81,TRADE
VIC1,2022/01/01 14:30:00,5696.02,104.41,TRADE
VIC1,2022/01/01 14:35:00,5701.42,93.76,TRADE
VIC1,2022/01/01 14:40:00,5737.55,107.61,TRADE
VIC1,2022/01/01 14:45:00,5741.95,71.42,TRADE
VIC1,2022/01/01 14:50:00,5792.8,69.10,TRADE
VIC1,2022/01/01 14:55:00,5766.38,70.92,TRADE
VIC1,2022/01/01 15:00:00,5822.67,91.44,TRADE
VIC1,2022/01/01 15:05:00,5851.1,68.57,TRADE
VIC1,2022/01/01 15:10:00,5890.36,97.55,TRADE
VIC1,2022/01/01 15:15:00,5914.04,126.56,TRADE
VIC1,2022/01/01 15:20:00,5898.8,132,TRADE
VIC1,2022/01/01 15:25:00,5911.29,77.13,TRADE
VIC1,2022/01/01 15:30:00,5945.99,104.81,TRADE
VIC1,2022/01/01 15:35:00,6055.21,118.95,TRADE
VIC1,2022/01/01 15:40:00,6082.1,97.46,TRADE
VIC1,2022/01/01 15:45:00,6178.02,113.46,TRADE
VIC1,2022/01/01 15:50:00,6272.05,131.58,TRADE
VIC1,2022/01/01 15:55:00,6268.67,121.42,TRADE
VIC1,2022/01/01 16:00:00,6217.5,89.01,TRADE
VIC1,2022/01/01 16:05:00,6294.77,66.12,TRADE
VIC1,2022/01/01 16:10:00,6257.46,70.17,TRADE
VIC1,2022/01/01 16:15:00,6263.67,65.01,TRADE
VIC1,2022/01/01 16:20:00,6324.75,74.49,TRADE
VIC1,2022/01/01 16:25:00,6337.71,73.67,TRADE
VIC1,2022/01/01 16:30:00,6308.91,87.89,TRADE
VIC1,2022/01/01 16:35:00,6267.3,68.98,TRADE
VIC1,2022/01/01 16:40:00,6270.97,69.22,TRADE
VIC1,2022/01/01 16:45:00,6282.74,73.78,TRADE
VIC1,2022/01/01 16:50:00,6241.3,65.40,TRADE
VIC1,2022/01/01 16:55:00,6233.59,68.53,TRADE
VIC1,2022/01/01 17:00:00,6274.68,71.47,TRADE
VIC1,2022/01/01 17:05:00,6252.07,65.01,TRADE
VIC1,2022/01/01 17:10:00,6305.6,65.01,TRADE
VIC1,2022/01/01 17:15:00,6326.35,65.01,TRADE
VIC1,2022/01/01 17:20:00,6346.26,69.83,TRADE
VIC1,2022/01/01 17:25:00,6369.86,70.28,TRADE
VIC1,2022/01/01 17:30:00,6372.61,87.89,TRADE
VIC1,2022/01/01 17:35:00,6344.15,69.37,TRADE
VIC1,2022/01/01 17:40:00,6338.79,89.48,TRADE
VIC1,2022/01/01 17:45:00,6315.62,69.22,TRADE
VIC1,2022/01/01 17:50:00,6294.92,78.56,TRADE
VIC1,2022/01/01 17:55:00,6213.93,68.69,TRADE
VIC1,2022/01/01 18:00:00,6195.94,73.66,TRADE
VIC1,2022/01/01 18:05:00,6188.58,74.82,TRADE
VIC1,2022/01/01 18:10:00,6148.73,99.29,TRADE
VIC1,2022/01/01 18:15:00,6138.74,110.79,TRADE
VIC1,2022/01/01 18:20:00,6104.1,107.41,TRADE
VIC1,2022/01/01 18:25:00,6101.69,108.66,TRADE
VIC1,2022/01/01 18:30:00,6071.43,98.78,TRADE
VIC1,2022/01/01 18:35:00,6041.16,73.90,TRADE
VIC1,2022/01/01 18:40:00,6028.03,66.12,TRADE
VIC1,2022/01/01 18:45:00,6017.47,78.70,TRADE
VIC1,2022/01/01 18:50:00,5966.86,99,TRADE
VIC1,2022/01/01 18:55:00,5955.51,100.03,TRADE
VIC1,2022/01/01 19:00:00,5936.79,99,TRADE
VIC1,2022/01/01 19:05:00,5880.18,99,TRADE
VIC1,2022/01/01 19:10:00,5908.03,99,TRADE
VIC1,2022/01/01 19:15:00,5878.31,100.95,TRADE
VIC1,2022/01/01 19:20:00,5877.92,99.37,TRADE
VIC1,2022/01/01 19:25:00,5823.35,98.51,TRADE
VIC1,2022/01/01 19:30:00,5789.07,87.89,TRADE
VIC1,2022/01/01 19:35:00,5755.07,102.88,TRADE
VIC1,2022/01/01 19:40:00,5738.66,104.11,TRADE
VIC1,2022/01/01 19:45:00,5714.14,108.33,TRADE
VIC1,2022/01/01 19:50:00,5680.72,105.18,TRADE
VIC1,2022/01/01 19:55:00,5630.38,101.31,TRADE
VIC1,2022/01/01 20:00:00,5634.1,101.27,TRADE
VIC1,2022/01/01 20:05:00,5634.61,99,TRADE
VIC1,2022/01/01 20:10:00,5559.93,98.78,TRADE
VIC1,2022/01/01 20:15:00,5543.79,89.48,TRADE
VIC1,2022/01/01 20:20:00,5572.16,91.80,TRADE
VIC1,2022/01/01 20:25:00,5551.86,91.92,TRADE
VIC1,2022/01/01 20:30:00,5511.85,92.78,TRADE
VIC1,2022/01/01 20:35:00,5462.65,94.20,TRADE
VIC1,2022/01/01 20:40:00,5446.91,94.45,TRADE
VIC1,2022/01/01 20:45:00,5383.26,99,TRADE
VIC1,2022/01/01 20:50:00,5380.44,94.95,TRADE
VIC1,2022/01/01 20:55:00,5336.1,87.89,TRADE
VIC1,2022/01/01 21:00:00,5294.13,87.31,TRADE
VIC1,2022/01/01 21:05:00,5223.96,87.01,TRADE
VIC1,2022/01/01 21:10:00,5248.38,98.43,TRADE
VIC1,2022/01/01 21:15:00,5228.85,87.89,TRADE
VIC1,2022/01/01 21:20:00,5200.46,87.89,TRADE
VIC1,2022/01/01 21:25:00,5201.3,80.24,TRADE
VIC1,2022/01/01 21:30:00,5140.88,70.61,TRADE
VIC1,2022/01/01 21:35:00,5106.49,76.27,TRADE
VIC1,2022/01/01 21:40:00,5066.13,83.15,TRADE
VIC1,2022/01/01 21:45:00,5024.06,76.14,TRADE
VIC1,2022/01/01 21:50:00,4988.89,77.21,TRADE
VIC1,2022/01/01 21:55:00,4949.23,76.98,TRADE
VIC1,2022/01/01 22:00:00,4908.17,94.17,TRADE
VIC1,2022/01/01 22:05:00,4865.67,94.88,TRADE
VIC1,2022/01/01 22:10:00,4856.9,95.01,TRADE
VIC1,2022/01/01 22:15:00,4861.47,94.86,TRADE
VIC1,2022/01/01 22:20:00,4841.81,74.19,TRADE
VIC1,2022/01/01 22:25:00,4821.91,92.82,TRADE
VIC1,2022/01/01 22:30:00,4812.81,93.94,TRADE
VIC1,2022/01/01 22:35:00,4763.29,87.52,TRADE
VIC1,2022/01/01 22:40:00,4748.46,66.12,TRADE
VIC1,2022/01/01 22:45:00,4732.52,87.89,TRADE
VIC1,2022/01/01 22:50:00,4698.18,61.07,TRADE
VIC1,2022/01/01 22:55:00,4671.44,50.08,TRADE
VIC1,2022/01/01 23:00:00,4674.22,50.16,TRADE
VIC1,2022/01/01 23:05:00,4687.44,60.47,TRADE
VIC1,2022/01/01 23:10:00,4797.84,74.44,TRADE
VIC1,2022/01/01 23:15:00,4846.47,90.43,TRADE
VIC1,2022/01/01 23:20:00,4871.82,75.67,TRADE
VIC1,2022/01/01 23:25:00,4878.8,75.84,TRADE
VIC1,2022/01/01 23:30:00,4841.66,76.33,TRADE
VIC1,2022/01/01 23:35:00,4840.73,100.93,TRADE
VIC1,2022/01/01 23:40:00,4785.77,95.11,TRADE
VIC1,2022/01/01 23:45:00,4736.19,94.79,TRADE
VIC1,2022/01/01 23:50:00,4658.11,87.89,TRADE
VIC1,2022/01/01 23:55:00,4608.24,79.49,TRADE
VIC1,2022/01/02 00:00:00,4603.5,87.89,TRADE
VIC1,2022/01/02 00:05:00,4560.85,102.01,TRADE
VIC1,2022/01/02 00:10:00,4563.32,95.71,TRADE
VIC1,2022/01/02 00:15:00,4535.66,78.42,TRADE
VIC1,2022/01/02 00:20:00,4477.59,70.37,TRADE
VIC1,2022/01/02 00:25:00,4496.68,77.15,TRADE
VIC1,2022/01/02 00:30:00,4472.3,78.59,TRADE
VIC1,2022/01/02 00:35:00,4448.97,95.69,TRADE
VIC1,2022/01/02 00:40:00,4440.45,87.89,TRADE
VIC1,2022/01/02 00:45:00,4398.09,95.20,TRADE
VIC1,2022/01/02 00:50:00,4402.22,87.89,TRADE
VIC1,2022/01/02 00:55:00,4415.53,78.87,TRADE
VIC1,2022/01/02 01:00:00,4367.76,79.52,TRADE
VIC1,2022/01/02 01:05:00,4344.76,110.39,TRADE
VIC1,2022/01/02 01:10:00,4333.72,107.98,TRADE
VIC1,2022/01/02 01:15:00,4314.13,101.84,TRADE
VIC1,2022/01/02 01:20:00,4246.21,101.75,TRADE
VIC1,2022/01/02 01:25:00,4255.8,103.53,TRADE
VIC1,2022/01/02 01:30:00,4198.65,103.39,TRADE
VIC1,2022/01/02 01:35:00,4177.17,104.24,TRADE
VIC1,2022/01/02 01:40:00,4147.74,94.64,TRADE
VIC1,2022/01/02 01:45:00,4107.77,95.12,TRADE
VIC1,2022/01/02 01:50:00,4105.92,83.07,TRADE
VIC1,2022/01/02 01:55:00,4100.93,78.51,TRADE
VIC1,2022/01/02 02:00:00,4109.71,78.41,TRADE
VIC1,2022/01/02 02:05:00,4088.31,82.96,TRADE
VIC1,2022/01/02 02:10:00,4115.2,96.16,TRADE
VIC1,2022/01/02 02:15:00,4111.79,84.15,TRADE
VIC1,2022/01/02 02:20:00,4099.77,82.20,TRADE
VIC1,2022/01/02 02:25:00,4092.45,82.99,TRADE
VIC1,2022/01/02 02:30:00,4098.58,83.55,TRADE
VIC1,2022/01/02 02:35:00,4051.85,82.24,TRADE
VIC1,2022/01/02 02:40:00,4047.69,97,TRADE
VIC1,2022/01/02 02:45:00,4055.91,96.99,TRADE
VIC1,2022/01/02 02:50:00,4052.43,96.91,TRADE
VIC1,2022/01/02 02:55:00,4044.4,95.48,TRADE
VIC1,2022/01/02 03:00:00,4061.01,94.57,TRADE
VIC1,2022/01/02 03:05:00,4045.55,95.55,TRADE
VIC1,2022/01/02 03:10:00,4054.8,96.55,TRADE
VIC1,2022/01/02 03:15:00,4042.36,96.56,TRADE
VIC1,2022/01/02 03:20:00,4049.52,98.14,TRADE
VIC1,2022/01/02 03:25:00,4071.16,100.69,TRADE
VIC1,2022/01/02 03:30:00,4022.04,97.47,TRADE
VIC1,2022/01/02 03:35:00,4029.01,96.67,TRADE
VIC1,2022/01/02 03:40:00,4005.38,96.30,TRADE
VIC1,2022/01/02 03:45:00,4053.16,97.55,TRADE
VIC1,2022/01/02 03:50:00,4060.08,96.63,TRADE
VIC1,2022/01/02 03:55:00,4028.82,97.31,TRADE
VIC1,2022/01/02 04:00:00,4048.86,98.12,TRADE
VIC1,2022/01/02 04:05:00,4066.93,80.61,TRADE
VIC1,2022/01/02 04:10:00,4039.13,96.90,TRADE
VIC1,2022/01/02 04:15:00,4068.04,99.45,TRADE
VIC1,2022/01/02 04:20:00,4072.59,79.93,TRADE
VIC1,2022/01/02 04:25:00,4066.27,76.63,TRADE
VIC1,2022/01/02 04:30:00,4050.25,75.93,TRADE
VIC1,2022/01/02 04:35:00,4093.35,76.57,TRADE
VIC1,2022/01/02 04:40:00,4053.6,75.88,TRADE
VIC1,2022/01/02 04:45:00,4063.73,78.65,TRADE
VIC1,2022/01/02 04:50:00,4083.5,77.30,TRADE
VIC1,2022/01/02 04:55:00,4077.95,77.27,TRADE
VIC1,2022/01/02 05:00:00,4114.29,80.42,TRADE
VIC1,2022/01/02 05:05:00,4159.09,109.69,TRADE
VIC1,2022/01/02 05:10:00,4154.63,111.26,TRADE
VIC1,2022/01/02 05:15:00,4171.25,99.92,TRADE
VIC1,2022/01/02 05:20:00,4129.89,98.68,TRADE
VIC1,2022/01/02 05:25:00,4107.06,81.88,TRADE
VIC1,2022/01/02 05:30:00,4101.72,82.03,TRADE
VIC1,2022/01/02 05:35:00,4119.75,85.93,TRADE
VIC1,2022/01/02 05:40:00,4097.12,65.01,TRADE
VIC1,2022/01/02 05:45:00,4119.03,65.01,TRADE
VIC1,2022/01/02 05:50:00,4097.4,65.01,TRADE
VIC1,2022/01/02 05:55:00,4141.39,65.01,TRADE
VIC1,2022/01/02 06:00:00,4130.56,65.01,TRADE
VIC1,2022/01/02 06:05:00,4170.49,65.15,TRADE
VIC1,2022/01/02 06:10:00,4177.16,65.57,TRADE
VIC1,2022/01/02 06:15:00,4193.46,65.01,TRADE
VIC1,2022/01/02 06:20:00,4204.68,63.71,TRADE
VIC1,2022/01/02 06:25:00,4202.11,58.96,TRADE
VIC1,2022/01/02 06:30:00,4177.01,24.44,TRADE
VIC1,2022/01/02 06:35:00,4187.79,58.54,TRADE
VIC1,2022/01/02 06:40:00,4183.22,54.39,TRADE
VIC1,2022/01/02 06:45:00,4184.81,19.18,TRADE
VIC1,2022/01/02 06:50:00,4121.75,43.40,TRADE
VIC1,2022/01/02 06:55:00,4138.17,45.33,TRADE
VIC1,2022/01/02 07:00:00,4157.29,26.49,TRADE
VIC1,2022/01/02 07:05:00,4043.88,45.30,TRADE
VIC1,2022/01/02 07:10:00,4073.67,55,TRADE
VIC1,2022/01/02 07:15:00,4058.52,35.78,TRADE
VIC1,2022/01/02 07:20:00,4087.08,53.69,TRADE
VIC1,2022/01/02 07:25:00,4095.25,19.18,TRADE
VIC1,2022/01/02 07:30:00,4049.6,19.18,TRADE
VIC1,2022/01/02 07:35:00,4060.48,19.19,TRADE
VIC1,2022/01/02 07:40:00,4080.24,19.19,TRADE
VIC1,2022/01/02 07:45:00,4066.65,19.19,TRADE
VIC1,2022/01/02 07:50:00,4065.57,19.19,TRADE
VIC1,2022/01/02 07:55:00,4075.53,19.18,TRADE
VIC1,2022/01/02 08:00:00,4111.17,19.18,TRADE
VIC1,2022/01/02 08:05:00,4131.04,19.18,TRADE
VIC1,2022/01/02 08:10:00,4113.54,45.57,TRADE
VIC1,2022/01/02 08:15:00,4131.26,36.88,TRADE
VIC1,2022/01/02 08:20:00,4133.63,31.89,TRADE
VIC1,2022/01/02 08:25:00,4152.15,28.85,TRADE
VIC1,2022/01/02 08:30:00,4169.09,22.05,TRADE
VIC1,2022/01/02 08:35:00,4138.53,24.66,TRADE
VIC1,2022/01/02 08:40:00,4120.57,29.43,TRADE
VIC1,2022/01/02 08:45:00,4111.27,26.62,TRADE
VIC1,2022/01/02 08:50:00,4089.57,26.32,TRADE
VIC1,2022/01/02 08:55:00,4081.23,28.96,TRADE
VIC1,2022/01/02 09:00:00,4073.49,19.67,TRADE
VIC1,2022/01/02 09:05:00,4092.05,19.18,TRADE
VIC1,2022/01/02 09:10:00,4070.8,15.97,TRADE
VIC1,2022/01/02 09:15:00,4041.2,19.18,TRADE
VIC1,2022/01/02 09:20:00,4072.05,19.28,TRADE
VIC1,2022/01/02 09:25:00,4047.31,17.86,TRADE
VIC1,2022/01/02 09:30:00,4013.3,14.95,TRADE
VIC1,2022/01/02 09:35:00,4045.54,19.19,TRADE
VIC1,2022/01/02 09:40:00,4051.43,15.19,TRADE
VIC1,2022/01/02 09:45:00,4064.68,16.51,TRADE
VIC1,2022/01/02 09:50:00,4119.91,19.18,TRADE
VIC1,2022/01/02 09:55:00,4119.06,19.19,TRADE
VIC1,2022/01/02 10:00:00,4163.73,19.19,TRADE
VIC1,2022/01/02 10:05:00,4154.18,19.18,TRADE
VIC1,2022/01/02 10:10:00,4093.33,20.15,TRADE
VIC1,2022/01/02 10:15:00,4120.92,20.28,TRADE
VIC1,2022/01/02 10:20:00,4108.63,19.18,TRADE
VIC1,2022/01/02 10:25:00,4122.55,19.19,TRADE
VIC1,2022/01/02 10:30:00,4134.03,25,TRADE
VIC1,2022/01/02 10:35:00,4135.28,29.69,TRADE
VIC1,2022/01/02 10:40:00,4094.72,42.68,TRADE
VIC1,2022/01/02 10:45:00,4115.61,19.18,TRADE
VIC1,2022/01/02 10:50:00,4162.95,28.96,TRADE
VIC1,2022/01/02 10:55:00,4178.19,41.94,TRADE
VIC1,2022/01/02 11:00:00,4205.54,11.79,TRADE
VIC1,2022/01/02 11:05:00,4212.42,18.78,TRADE
VIC1,2022/01/02 11:10:00,4234.86,22.06,TRADE
VIC1,2022/01/02 11:15:00,4238.37,25.66,TRADE
VIC1,2022/01/02 11:20:00,4239.4,30.40,TRADE
VIC1,2022/01/02 11:25:00,4214.3,19.18,TRADE
VIC1,2022/01/02 11:30:00,4203.46,20.28,TRADE
VIC1,2022/01/02 11:35:00,4240.05,19.19,TRADE
VIC1,2022/01/02 11:40:00,4224.76,19.67,TRADE
VIC1,2022/01/02 11:45:00,4213.98,28.96,TRADE
VIC1,2022/01/02 11:50:00,4225.54,55.76,TRADE
VIC1,2022/01/02 11:55:00,4187.82,14.45,TRADE
VIC1,2022/01/02 12:00:00,4182.25,9.90,TRADE
VIC1,2022/01/02 12:05:00,4205.64,19.19,TRADE
VIC1,2022/01/02 12:10:00,4212.78,8.95,TRADE
VIC1,2022/01/02 12:15:00,4145.58,9.21,TRADE
